Id,AegisName,Name,Category,Reason
28565,Perverse_Demon_Mask,Perverse Demon Mask,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Perverse_Demon_Mask)"
28567,King_of_Spirit_Ring_TW,Ring of the Elf King,Accessories,Missing from active client itemInfo.lua
28573,Emerald_Ring,Emerald Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Emerald_Ring)"
28575,Verus_Core,Verus Core,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Verus_Core)"
28592,Angel_Poring_Earing,Angel Poring Earrings,Accessories,Missing from active client itemInfo.lua
28593,Angel_Poring_Ring,Angel Poring Ring,Accessories,Missing from active client itemInfo.lua
28594,Temporal_Ring,Temporal Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Temporal_Ring)"
28596,Toy_Ring,Toy Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Àå³­°¨¹ÝÁö)"
28597,CherryBlossom_Badge_TW,Cherry Badge,Accessories,Missing from active client itemInfo.lua
28598,Supplement_Part_Chip,Supplemental Chip,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Supplement_Part_Chip)"
28600,Ru_Blue_Book,Blue Book,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¼­´ÃÇÑÃ¥)"
28610,Mirage_Book,Mirage Book,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑÃ¥)"
28617,Demon_Hunting_Bible_BR,Holy Bible,Weapons,Missing from active client itemInfo.lua
28625,Local02_Book,Yinyang Book,Weapons,Missing from active client itemInfo.lua
28627,Variant_Book,Abyss Book,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óºÏ)"
28628,Prohibited_Grimoire,Forbidden Grimoire,Weapons,Missing from active client itemInfo.lua
28637,Boltigin_J,Boltigin,Weapons,Missing from active client itemInfo.lua
28643,Pollux_Book_J,Pollux Book,Weapons,Missing from active client itemInfo.lua
28645,Comp_Time_Kamiji_TH,[Not For Sale] Book of the Sun God,Weapons,Missing from active client itemInfo.lua
28646,Comp_D_Hunt_Bible_K,[Not For Sale] Exoricist's Bible,Weapons,Missing from active client itemInfo.lua
28701,Ru_Gold_Knife,Ru Gold Knife,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºû³ª´Â³ªÀÌÇÁ)"
28702,Ru_Gold_Ashura,Ru Gold Ashura,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºû³ª´Â¾Æ½´¶ó)"
28708,Dagger_of_Trust,Thunder Sword,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Å·ÚÀÇ´Ü°Ë)"
28712,Kings_Eager,Sword of Ruin,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°í´ë¿ÕÀÇ°¥¸Á)"
28713,Kings_Bless,Glory King Sword,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°í´ë¿ÕÀÇÃàº¹)"
28715,UnrivaledDagger,Unrivaled Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹«½Ö°Ë)"
28717,Valkyrie_Knife,Valkyrie Knife,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹ßÅ°¸®³ªÀÌÇÁ)"
28720,Blue_Dagger,Blue Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÏº®°Ë)"
28723,Mirage_Dagger,Mirage Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑ´ë°Å)"
28747,Local01_Dagger,Earth Dragon Dagger,Weapons,Missing from active client itemInfo.lua
28748,Local01_Asura,Earth Dragon Nindo,Weapons,Missing from active client itemInfo.lua
28749,Local02_Dagger,Yinyang Dagger,Weapons,Missing from active client itemInfo.lua
28750,Local02_Asura,Yinyang Nindo,Weapons,Missing from active client itemInfo.lua
28751,Woe_Knife1_Z,Lesser Guild Member's Gladius,Weapons,Missing from active client itemInfo.lua
28753,Variant_Dagger,Abyss Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó´ë°Å)"
28754,Koikiri,Yodo Koikiri,Weapons,Missing from active client itemInfo.lua
28761,Scarlet_Athame,Scarlet Athame,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ScarletAthame)"
28777,Judgement_Slasher_J,Judgement Slasher,Weapons,Missing from active client itemInfo.lua
28778,Repent_Slasher_J,Repent Slasher,Weapons,Missing from active client itemInfo.lua
28779,Jack_The_Knife_J,Shark Knife,Weapons,Missing from active client itemInfo.lua
28780,Platinum_Dagger_J,Platinum Dagger,Weapons,Missing from active client itemInfo.lua
28784,Procyon_Dagger_J,Procyon Dagger,Weapons,Missing from active client itemInfo.lua
28786,Comp_Magic_Sword,[Not For Sale] Madogum,Weapons,Missing from active client itemInfo.lua
28787,Rotten_Garden_knife_TH,Rotten Garden Knife,Weapons,Missing from active client itemInfo.lua
28906,Shield_Of_Flame,Shield Of Flame,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=»ì¾ÆÀÖ´ÂºÒ²ÉÀÇ¹æÆÐ)"
28907,Shield_Of_Gust,Shield Of Gust,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¹Ç³ÀÇ¹æÆÐ)"
28908,BIgShield_Of_Water,Shield Of Water,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°Å´ëÇÑ¹°ÀÇ¹æÆÐ)"
28909,Shield_Of_Earth,Shield Of Earth,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇüÅÂ¾ø´Â´ëÁöÀÇ¹æÆÐ)"
28910,Imuke_Upper_Shield,Imuke Upper Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÌ¹«ÄÉÀÇ»ó¹Ú°©)"
28912,Rudo_Heart_Roll,Rudo's Rollpaper,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=·çµµÀÇÇÏÆ®·Ñ)"
28916,Gaia_Shield,Gaia Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°¡ÀÌ¾Æ½¯µå)"
28917,JP_Shield01_L,[Rental] Gaia Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°¡ÀÌ¾Æ½¯µå)"
28918,Shield_Of_Chaos,Shield of Chaos,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È¥µ·ÀÇ¹æÆÐ)"
28921,Anemos_Shield,Anemos Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Anemos_Shield)"
28927,Kings_Guard,King's Guard,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Å·½º°¡µå)"
28929,HappyShield,Happy Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=HappyShield)"
28941,Excelion_Shield,Excelion Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¢¼¿¸®¿Â½¯µå)"
28943,Forbidden_Grimoire,Forbidden Spellbook,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±Ý±âÀÇ¸¶µµ¼­)"
28944,Scutum_BR,Sleiporing Shield,Shields,Missing from active client itemInfo.lua
28947,Gaia_Shield_BR,Gaia's Shield,Shields,Missing from active client itemInfo.lua
28948,Doram_Shield,Doram Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Doram_Shield)"
28949,Jewel_Shield,Jewel Shield,Shields,Missing from active client itemInfo.lua
28950,Variant_Shield,Abyss Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó½Çµå)"
28951,Nero_Shield,Nero Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Nero_Shield)"
28955,Fotia_Shield,Fotia Shield,Shields,Missing from active client itemInfo.lua
28956,Jirant_Mirror,Witch Zilant's Mirror,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Jirant_Mirror)"
28962,Haurvatat,Haurvatat,Shields,Missing from active client itemInfo.lua
28970,Rachel_Sheild_Cru,Glacial Protection Shield,Shields,Missing from active client itemInfo.lua
28972,Comp_Mad_Bunny_K,[Not For Sale] Cursed Mad Bunny,Shields,Missing from active client itemInfo.lua
28973,Themis_Balance_TH,Themis Balance,Shields,Missing from active client itemInfo.lua
28974,Comp_Themis_Balance_TH,[Not For Sale] Themis Balance,Shields,Missing from active client itemInfo.lua
28977,Fallen_Shield_TH,Fallen Warrior's Shield,Shields,Missing from active client itemInfo.lua
28979,Blackmithril_Guard_TH,Black Mithril Guard,Shields,Missing from active client itemInfo.lua
28980,Comp_B_mithril_Guard_TH,[Not For Sale] Black Mithril Guard,Shields,Missing from active client itemInfo.lua
28982,Shield_Of_Angel_TH,Shield of Angel,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Jirant_Mirror)"
28983,Comp_Shield_Of_Angel_TH,[Not For Sale] Shield of Angel,Shields,Missing from active client itemInfo.lua
28984,Forbidden_Grimoire_TH,Forbidden Grimoire,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=±Ý±âÀÇ¸¶µµ¼­)"
28985,Protect_Shield_TH,Protect Feather Shield,Shields,Missing from active client itemInfo.lua
32001,Diva_Spear,Diva Spear,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºû³ª´ÂÃ¢)"
32002,Mirage_Spear,Mirage Spear,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑÃ¢)"
32007,Jirant_Spear,God Eater Dragon Spear,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Áö¶õÆ®½ºÇÇ¾î)"
32012,Metal_Stick_J,Metal Stick,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Metal_Stick_J)"
32015,Woe_Onehand_Spear1_Z,Lesser Guild Member's Pike,Weapons,Missing from active client itemInfo.lua
32017,Variant_Spear,Abyss Spear,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó½ºÇÇ¾î)"
32028,Argen_Blanco_J,Argen Blanco,Weapons,Missing from active client itemInfo.lua
32029,Harve_J,Harvest,Weapons,Missing from active client itemInfo.lua
32030,Fortrage_J,Fortrage,Weapons,Missing from active client itemInfo.lua
32031,Aries_Spear_J,Aries Spear,Weapons,Missing from active client itemInfo.lua
32034,Comp_Undine_Spear_K,[Not For Sale] Aquatic Spear,Weapons,Missing from active client itemInfo.lua
32101,Local01_Violin,Earth Dragon Violin,Weapons,Missing from active client itemInfo.lua
32102,Local02_Violin,Yinyang Violin,Weapons,Missing from active client itemInfo.lua
32103,Woe_Instrument1_Z,Lesser Guild Member's Guitar,Weapons,Missing from active client itemInfo.lua
32104,Hyegun_Erhu,Hyegun Erhu,Weapons,Missing from active client itemInfo.lua
32105,Variant_Viollin,Abyss Violin,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó¹ÙÀÌ¿Ã¸°)"
32106,Variant_Blade_Whip,Abyss Blade Whip,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óºí·¹ÀÌµåÈÛ)"
32112,Black_Circle_J,Black Circle,Weapons,Missing from active client itemInfo.lua
32113,Antique_Cello_J,Antique Cello,Weapons,Missing from active client itemInfo.lua
32117,Dark_Illu_Guitar_TH,Dark Illusion Guitar,Weapons,Missing from active client itemInfo.lua
32203,Accelerator_Chip,Accelerator Chip,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Accelerator_Chip)"
32204,Immortal_Dog_Tag,Immortal Dog Tag,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Immortal_Dog_Tag)"
32206,Prta_Mil_Glove,Prontera Militia Glove,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Prta_Mil_Glove)"
32219,Astraea_Ring,Asteria's Ring,Accessories,Missing from active client itemInfo.lua
32222,Brooch_Of_Hero,Brooch of Hero,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Brooch_Of_Hero)"
32234,UnrivaledRing,Unrivaled Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=UnrivaledRing)"
32242,Old_DetachmentsRing_J,Old Detachment Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Old_DetachmentsRing)"
32243,Star_Force_Ring_TW,Magic Star Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=Star_Force_Ring_TW)"
32245,RingOfThought_TW,Thought Ring,Accessories,Missing from active client itemInfo.lua
32246,Main_Memory_JP,Main Memory,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Main_Memory_JP)"
32247,Leo_Ring_J,Leo Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Leo_Ring_J)"
32253,Cancer_Ring_J,Cancer Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Cancer_Ring)"
32258,RingofJupiter,Ring of Jupiter,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=RingofJupiter)"
32259,CannonConverter_TW,Cannon Modifier,Accessories,Missing from active client itemInfo.lua
32261,Libra_Ring_J,Libra Ring,Accessories,Missing from active client itemInfo.lua
32263,Shield_Ring,Shield Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Shield_Ring)"
32264,Taurus_Ring_J,Taurus Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Taurus_Ring_J)"
32265,Tip_Of_Thief_Vol2,Thief's Guide Vol.2,Accessories,Missing from active client itemInfo.lua
32266,Aquarius_Ring_J,Aquarius Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Aquarius_Ring_J)"
32267,Scorpio_Ring_J,Scorpio Ring,Accessories,Missing from active client itemInfo.lua
32270,Luminous_Blue_Stone_TW,Luminous Blue Stone,Accessories,Missing from active client itemInfo.lua
32278,Sealed_Ring_TW,Frozen Ring,Accessories,Missing from active client itemInfo.lua
32281,Scorpion_Chain_EXE,Scorpion's Chain (OSM),Accessories,Missing from active client itemInfo.lua
32282,Erron_Black_Glove_EXE,Erron's Black Glove (OSM),Accessories,Missing from active client itemInfo.lua
32285,Record_Mage_TW,Record of Destroy (Mage),Accessories,Missing from active client itemInfo.lua
32286,Record_Merchant_TW,Record of Destroy (Merchant),Accessories,Missing from active client itemInfo.lua
32287,Record_Thief_TW,Record of Destroy (Thief),Accessories,Missing from active client itemInfo.lua
32288,Record_Acol_TW,Record of Destroy (Acolyte),Accessories,Missing from active client itemInfo.lua
32293,Pollux_Ring_J,Pollux Ring,Accessories,Missing from active client itemInfo.lua
32294,Procyon_Ring_J,Procyon Ring,Accessories,Missing from active client itemInfo.lua
32300,Variant_Handgun,Abyss Hand Gun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óÇÚµå°Ç)"
32305,Titanium_Gun_EXE,Titanium Gun,Weapons,Missing from active client itemInfo.lua
32354,Farthezan_J,Farthezan,Weapons,Missing from active client itemInfo.lua
32355,Estal_J,Estal,Weapons,Missing from active client itemInfo.lua
32358,Comp_Sword_Of_Bluefire,[Not For Sale] Red Lotus Sword,Weapons,Missing from active client itemInfo.lua
32404,Engine_Pilebuncker_J,Engine pile bunker,Weapons,Missing from active client itemInfo.lua
32405,Coolant_Injection_J,Coolant Injection,Weapons,Missing from active client itemInfo.lua
32406,Gene_Rod_J,Gene Rod,Weapons,Missing from active client itemInfo.lua
32407,Lucis_Flail_J,Lucis Flail,Weapons,Missing from active client itemInfo.lua
32408,Bright_Mace_J,Bright Mace,Weapons,Missing from active client itemInfo.lua
400006,Orcsuccessionhelm_TW,Heritage Symbol of the Orcs,Headgear,Missing from active client itemInfo.lua
400014,2019RTC_CeleAura_TW,2019 RTC Memorial Poring Pool,Headgear,Missing from active client itemInfo.lua
400015,Capricon_Diadem_J,Capricon Diadem,Headgear,Missing from active client itemInfo.lua
400017,Kukulkan_Head_TW,Kukulkan Skull,Headgear,Missing from active client itemInfo.lua
400018,NettyHeart_Gum_TW,Love Bubble Gum,Headgear,Missing from active client itemInfo.lua
400043,Fallen_Angel_feather,Fallen Angel Hairband,Headgear,Missing from active client itemInfo.lua
400047,Runaway_Accelerator,Runaway Accelerator,Headgear,Missing from active client itemInfo.lua
400050,Gothic_Skull_Ribbon,Gothic Skull Ribbon,Headgear,Missing from active client itemInfo.lua
400051,Golden_Violet,Golden Violet,Headgear,Missing from active client itemInfo.lua
400052,Duel_Dragon_Hat,Duel Dragon Hat,Headgear,Missing from active client itemInfo.lua
400060,Freyja_Crown_J,Shiny Kitty Crown,Headgear,Missing from active client itemInfo.lua
400064,JP_Helm22_L,Rental Owl Viscount Silk Hat,Headgear,Missing from active client itemInfo.lua
400070,JP_Helm28_L,Rental Crown of the Phoenix,Headgear,Missing from active client itemInfo.lua
400075,Astraea_Helm_TW,Asteria's Helm,Headgear,Missing from active client itemInfo.lua
400077,Cat_Shampoo_Hat,Splash Cat Hat,Headgear,Missing from active client itemInfo.lua
400082,2020RTC_Imp_TW,2020RTC Naughty Ghost,Headgear,Missing from active client itemInfo.lua
400083,2020maypay_01,The Truth of Creation and Soul,Headgear,Missing from active client itemInfo.lua
400084,2020maypay_02,Genlin Heirs,Headgear,Missing from active client itemInfo.lua
400085,2020maypay_03,Elite Force Cap,Headgear,Missing from active client itemInfo.lua
400086,2020maypay_04,The Meow Family's Paycheck,Headgear,Missing from active client itemInfo.lua
400087,2020maypay_05,Potential to Inspire Adventure Cap,Headgear,Missing from active client itemInfo.lua
400088,2020RTC_01,2020RTC Gold Naughty Ghost,Headgear,Missing from active client itemInfo.lua
400089,2020RTC_02,2020RTC Silver Naughty Ghost,Headgear,Missing from active client itemInfo.lua
400090,2020RTC_03,2020RTC Bronze Naughty Ghost,Headgear,Missing from active client itemInfo.lua
400101,GatesofNetherworld,Gate of Netherworld,Headgear,Missing from active client itemInfo.lua
400114,Victory_Ear_JP_,Victory Wing Ear,Headgear,Missing from active client itemInfo.lua
400122,Summer_Promo_Helm1,Booster Power Hat (Physical),Headgear,Missing from active client itemInfo.lua
400123,Summer_Promo_Helm2,Booster Power Hat (Magical),Headgear,Missing from active client itemInfo.lua
400125,The_Kings_Hat,Hat of Ancient Kings,Headgear,Missing from active client itemInfo.lua
400164,2021RTC_Headset_TW,2021RTC Gaming Headset,Headgear,Missing from active client itemInfo.lua
400187,Purple_Cat_Ears_Beret,Cat Ears Beret,Headgear,Missing from active client itemInfo.lua
400194,NostalgiaCherryBlossom,Nostalgia Cherry Blossom,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=NostalgiaCherryBlossom)"
400203,Wolf_Officer_Hat,Wolf Officer Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Wolf_Officer_Hat)"
400213,Faith_Of_Yggdrasil,Faith of Yggdrasil,Headgear,Missing from active client itemInfo.lua
400257,Choco_Banana,Choco Banana Bonnet,Headgear,Missing from active client itemInfo.lua
400268,Rose_Crispinette,Rose Crespinette,Headgear,Missing from active client itemInfo.lua
400273,Comp_Smoky_TransformHat,[Not For Sale] Smokie Transformation Leaf,Headgear,Missing from active client itemInfo.lua
400274,Comp_VanarHelm_ROC,[Not for Sale] Vanargandr Helm,Headgear,Missing from active client itemInfo.lua
400275,Comp_Skull_Cap_ROC,[Not For Sale] Skull Cap,Headgear,Missing from active client itemInfo.lua
400276,Comp_Bright_Fury_ROC,[Not For Sale] Sinulog Hat,Headgear,Missing from active client itemInfo.lua
400279,Comp_Silk_Hat_Of_Earth_,[Not For Sale] Silk Hat of Earth,Headgear,Missing from active client itemInfo.lua
400286,Comp_Hunting_Cap_Gust,[Not For Sale] Hunting Cap of Gust,Headgear,Missing from active client itemInfo.lua
400287,Legacy_of_Wise_One_J,Legacy of Wise One,Headgear,Missing from active client itemInfo.lua
400291,Wing_Of_Bless,Wing of Bless,Headgear,Missing from active client itemInfo.lua
400295,Comp_Knit_Cap_Of_Water,[Not For Sale] Knit Cap Of Water,Headgear,Missing from active client itemInfo.lua
400307,Ally_of_the_Demons,Ally of the Demons,Headgear,Missing from active client itemInfo.lua
400344,Angel_Of_Happiness_ROC,Angel Of Happiness,Headgear,Missing from active client itemInfo.lua
400345,Comp_AngelHappiness_ROC,[Not For Sale] Angel Of Happiness,Headgear,Missing from active client itemInfo.lua
400368,20th_Anniversary_Hat_TW,RO 20th Anniversary Limited Cap,Headgear,Missing from active client itemInfo.lua
400371,1stAniv_Hat_ROC,ROC 1st Anniversary Hat,Headgear,Missing from active client itemInfo.lua
400399,GWar2022s3_1st_ROC,Bronze Crown,Headgear,Missing from active client itemInfo.lua
400400,Red_Baby_Dragon_LT,Baby Red Dragon Hat-LT,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=Red_Baby_Dragon_LT)"
400401,Yggdrasil_Faith,Faith of Yggdrasil,Headgear,Missing from active client itemInfo.lua
400408,Clockwise,Clockwise,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=clockwise)"
400409,Wild_Beast,Wild Beast,Headgear,Missing from active client itemInfo.lua
400410,Heaven_Cage_ROC,Heaven Cage,Headgear,Missing from active client itemInfo.lua
400411,Comp_Heaven_Cage_ROC,[Not For Sale] Heaven Cage,Headgear,Missing from active client itemInfo.lua
400412,Old_Pink_Poo_Hat_ROC,Pink Poo Hat,Headgear,Missing from active client itemInfo.lua
400413,Kafra_Employee_Band_ROC,Kafra Employee Band,Headgear,Missing from active client itemInfo.lua
400416,Squirrel_Ear_Hat_W,Squirrel Ear Hood (Albino),Headgear,Missing from active client itemInfo.lua
400417,Comp_Deep_Hairband_ROC,[Not For Sale] Deep Blue Angel Hairband,Headgear,Missing from active client itemInfo.lua
400418,NymphGreen_ROC,Nymph Green Sapphire,Headgear,Missing from active client itemInfo.lua
400419,Comp_NymphGreen_ROC,[Not For Sale] Nymph Green Sapphire,Headgear,Missing from active client itemInfo.lua
400420,Dragon_Circlet,Dragon Circlet,Headgear,Missing from active client itemInfo.lua
400421,Two_tone_Cap,Two Tone Cap,Headgear,Missing from active client itemInfo.lua
400433,Gothic_HW_TW_LT,Fallen Wing Hairpin-LT,Headgear,Missing from active client itemInfo.lua
400437,Chic_Peony,Chic Peony,Headgear,Missing from active client itemInfo.lua
400438,Wildcat_Knit_Cap_W,Bobcat Knit Hat (White),Headgear,Missing from active client itemInfo.lua
400440,Remorse_C_Crown,Penance Charm Crown,Headgear,Missing from active client itemInfo.lua
400441,Comp_FoxBellRibbon_ROC,[Not For Sale] Fox Ears Bell Ribbon,Headgear,Missing from active client itemInfo.lua
400442,Comp_Super_Scell_ROC,[Not For Sale] Super Scell,Headgear,Missing from active client itemInfo.lua
400443,Comp_Cloud_Buster_ROC,[Not For Sale] Cloud Buster,Headgear,Missing from active client itemInfo.lua
400447,Poenetentia_B_Crown,Confession Courage Crown,Headgear,Missing from active client itemInfo.lua
400453,Striking_hat_A,Invincible Crest Hat,Headgear,Missing from active client itemInfo.lua
400454,Khalitzburg_KN_Helm_W,Khalitzburg Knight White Helm,Headgear,Missing from active client itemInfo.lua
400455,Diadem_Of_Bruenhild_ROC,Diadem Of Bruenhild,Headgear,Missing from active client itemInfo.lua
400456,Comp_D_Of_Bruenhild_ROC,[Not For Sale] Diadem Of Bruenhild,Headgear,Missing from active client itemInfo.lua
400457,Poenetentia_V_Crown,Confession Domineering Crown,Headgear,Missing from active client itemInfo.lua
400463,Up_Apple_Of_Archer_IL,Opened Illusion Apple of Archer,Headgear,Missing from active client itemInfo.lua
400464,Up_Nurse_Cap_IL,Opened Illusion Nursing Cap,Headgear,Missing from active client itemInfo.lua
400467,Tiara_Norte_BR,Northern Tiara,Headgear,Missing from active client itemInfo.lua
400468,MomChicken_Hat_ROC,Mom Chicken Hat,Headgear,Missing from active client itemInfo.lua
400469,Poenetentia_D_Crown,Penance Crown,Headgear,Missing from active client itemInfo.lua
400470,Tiara_Sul_BR,Southern Tiara,Headgear,Missing from active client itemInfo.lua
400472,Circlet_Of_Phoenix_ROC,Circlet Of Phoenix,Headgear,Missing from active client itemInfo.lua
400473,Comp_CircletPhoenix_ROC,[Not For Sale] Circlet Of Phoenix,Headgear,Missing from active client itemInfo.lua
400474,Remorse_Crown,Remorse Crown,Headgear,Missing from active client itemInfo.lua
400476,Boina_Sustenida_BR,Sustained Beret,Headgear,Missing from active client itemInfo.lua
400477,Ferramentas_BR,Agricultural Tools,Headgear,Missing from active client itemInfo.lua
400478,Red_Commando_ROC,Red Commando Beret,Headgear,Missing from active client itemInfo.lua
400479,Comp_Red_Commando_ROC,[Not For Sale] Red Commando Beret,Headgear,Missing from active client itemInfo.lua
400481,Flash_of_Lightning,The Brandishing,Headgear,Missing from active client itemInfo.lua
400482,Poenetentia_H_Crown,Penance Glory Crown,Headgear,Missing from active client itemInfo.lua
400483,Up_Cap_IL,Opened Illusion Cap,Headgear,Missing from active client itemInfo.lua
400486,Coroa_Monarca_BR,Monarch's Crown,Headgear,Missing from active client itemInfo.lua
400487,Up_Fancy_Flower_IL,Opened Illusion Fancy Flower,Headgear,Missing from active client itemInfo.lua
400488,aegis_400488,Hairband Of Asmodeus,Headgear,Missing from active client itemInfo.lua
400489,aegis_400489,[Not For Sale] Hairband Of Asmodeus,Headgear,Missing from active client itemInfo.lua
400490,aegis_400490,[Not for Sale] Boxer Glove,Accessories,Missing from active client itemInfo.lua
400498,aegis_400498,Germes Horn,Headgear,Missing from active client itemInfo.lua
400499,aegis_400499,[Not For Sale] Germes Horn,Headgear,Missing from active client itemInfo.lua
400500,aegis_400500,Gigant Helm,Headgear,Missing from active client itemInfo.lua
400501,aegis_400501,[Not For Sale] Gigant Helm,Headgear,Missing from active client itemInfo.lua
400505,StripedRibbonHat,Striped Ribbon Hat,Headgear,Missing from active client itemInfo.lua
400506,Altair_Hat,Altair Hat,Headgear,"Regional headgear ClassNum/View mismatch (Server=jRO, ClassNum=0, View=2426)"
400511,Q_Scaraba_Crown_TW,Queen Scaraba Helmet,Headgear,Missing from active client itemInfo.lua
400512,aegis_400512,Hat of Desert,Headgear,Missing from active client itemInfo.lua
400513,aegis_400513,[Not For Sale] Hat of Desert,Headgear,Missing from active client itemInfo.lua
400528,Escarlate_Hat_BR,Scarlet Beret,Headgear,Missing from active client itemInfo.lua
400547,2023Seppay_02,The Truth of Creation and Soul-LT,Headgear,Missing from active client itemInfo.lua
400548,2023Seppay_03,Genlin Heirs-LT,Headgear,Missing from active client itemInfo.lua
400549,2023Seppay_04,Elite Force Cap-LT,Headgear,Missing from active client itemInfo.lua
400550,2023Seppay_05,The Meow Family's Paycheck-LT,Headgear,Missing from active client itemInfo.lua
400551,2023Seppay_06,Potential to Inspire Adventure Cap-LT,Headgear,Missing from active client itemInfo.lua
400556,Inquisitor_Veil,Inquisitor's Veil,Headgear,Missing from active client itemInfo.lua
