ItemID,AegisName,Name,DisplayName,Category,SubType,Locations,EquipLevelMin,Price,NavigationPath,Shop,Page,PageCount,OrderOnPage
400023,Dolor_HatK,Drooping Thanatos's Dolor,Drooping Thanatos's Dolor,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,24
400127,Ep18_Mini_Elly,Mini Elly,Dropping Elly,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,25
5762,Duneyrr_Helm,Duneyrr Helm,Duneyrr Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,26
2283,Ear_Mufs,Ear Muffs,Ear Muffs,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,27
5852,Easter_Egg_Shell,Easter Egg Shell,Easter Egg Shell,Headgear,,Head_Top,40,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,28
5583,Para_Team_Hat,Eden Team Hat I,Eden Group Hat,Headgear,,Head_Top,7,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,29
18514,Para_Team_Hat2,Eden Team Hat II,Eden Group Hat II,Headgear,,Head_Top,60,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,30
19339,Egg_Crispinette,Egg Crispinette,Egg Crispinette,Headgear,,Head_Top,15,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,31
5015,Egg_Shell,Egg Shell,Egg Shell,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,32
18812,Elder_Crown,Elder Crown,Elder Crown,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,33
18784,Elder_Devil_Horn,Elder Devil Horn,Elder Devil Horns,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,34
19019,Elemental_Crown,Elemental Crown,Elemental Crown,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,35
19177,Elemental_Crown_K,Elemental Crown,Elemental Crown,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,36
19178,Elemental_Crown_K_,Elemental Crown,Elemental Crown,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,37
5146,Elephant_Hat,Elephant Hat,Elephant Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,38
5259,Elephant_Hat_,Elephant Hat,Elephant Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,39
5533,Emperor_Wreath_J,Emperor Wreath,Emperor Wreath,Headgear,,Head_Top,80,100000,Headgear > Top only > Lv 0-99,EA0137,6,22,40
5679,Engineer_Cap,Engineer Cap,Engineer Cap,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,1
19364,Engineer_Cap_K,Engineer Cap,Engineer Cap,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,2
18629,B_Desert_Wolf_Hat,Baby Desert Wolf Hat,Ernst Von Wolf 11th,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,3
5741,Im_Egg_Shell_Hat,Eternal Egg Shell,Eternal Egg Skin Hat,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,4
18522,Evil_Marcher_Hat,Evil Marcher Hat,Evil Marching Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,5
5044,Devil's_Wing,Evil Wing Ears,Evil Wing Ears,Headgear,,Head_Top,45,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,6
2255,Satanic_Chain,Evil Wing,Evil Wings,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,7
5215,Angelic_Chain_,Evolved Angel Wing,Evolved Angel Wings,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,8
5222,Fish_On_Head_,Evolved Blue Fish,Evolved Blue Fish,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,9
5616,F_Fish_On_Head_,F Fish On Head,Evolved Blue Fish,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,10
5218,Bunny_Band_,Evolved Bunny Band,Evolved Bunny Band,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,11
5619,F_Bunny_Band_,F Bunny Band,Evolved Bunny Band,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,12
5460,Adv_Dragon_Skull,Evolved Dragon Skull Hat,Evolved Dragon Skull Hat,Headgear,,Head_Top,60,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,13
5198,Drooping_Bunny,Drooping Bunny,Evolved Drooping Bunny,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,14
5219,Drooping_Kitty_,Evolved Drooping Cat,Evolved Drooping Kitty,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,15
5216,Satanic_Chain_,Evolved Evil Wing,Evolved Evil Wings,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,16
5217,Magestic_Goat_TW,Evolved Majestic Goat,Evolved Majestic Goat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,17
5620,F_Magestic_Goat_TW,F Magestic Goat TW,Evolved Majestic Goat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,18
5437,Flower_Of_Fairy,Fairy Flower,Fairy Flower,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,19
5771,Family_Hat,Family Hat,Family Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,20
2207,Fancy_Flower,Fancy Flower,Fancy Flower,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,21
18593,Fancy_Mini_Crown,Fancy Mini Crown,Fancy Mini Crown,Headgear,,Head_Top,30,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,22
5425,Fanta_Grape_Can,Fanta Grape Can Hat,Fanta Grape Can Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,23
5424,Fanta_Orange_Can,Fanta Orange Can Hat,Fanta Orange Can Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,24
5522,Fanta_Zero_Lemon_Hat,Fanta Zero Lemon Hat,Fanta Zero Lemon Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,25
5202,Pumpkin_Hat_,Fantastic Pumpkin-Head,Fantastic Pumpkin-Head,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,26
5047,Fashion_Sunglass,Fashionable Glasses,Fashionable Glasses,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,27
5170,Feather_Beret,Feather Beret,Feather Beret,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,28
18755,Feather_Beret_,Feather Beret,Feather Beret,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,29
5018,Feather_Bonnet,Feather Bonnet,Feather Bonnet,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,30
5686,Feather_Bonnet_Repl,Nice Hat Feather,Feather Bonnet,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,31
5553,Fest_Bunny_Band,Festival Bunny Band,Festival Bunny Band,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,32
5552,Fest_Lord_Circlet,Festival Grand Circlet,Festival Grand Circlet,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,33
5356,Pumpkin_Hat_H,Festival Pumpkin Hat,Festival Pumpkin Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,34
19053,Moon_Cat_Fighter,Fighter Moon Cat,Fighter Moon Cat Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,35
5405,Filir_Hat,Filir Hat,Filir Hat,Headgear,,Head_Top,80,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,36
5525,First_Leaf_Tea_Hat,Flower Hat,First Leaf Tea Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,37
5380,Fish_Head_Hat,Fish Head Hat,Fish Head Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,38
5792,Fish_Pin,Fish Pin,Fish Pin,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,39
5317,Fisherman_Hat,Fisherman's Hat,Fisherman Hat,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0138,7,22,40
5430,Sacred_Torch_Coronet,Torch Cap,Flame Crown,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,1
18940,10_Gallon_Hat_Of_Flame,10 Gallon Hat Of Flame,Flaming Ten-gallon Hat,Headgear,,Head_Top,90,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,2
5613,F_Flying_Angel,F Flying Angel,Flapping Angel Wing,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,3
5210,Flying_Angel,Flapping Angel Wing,Flapping Angel Wings,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,4
5269,Flying_Angel_,Flapping Angel Wing,Flapping Angel Wings,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,5
5334,Angeling_Wanna_Fly,Flapping Angeling,Flapping Angelring,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,6
18705,FlipHat,Flip Hat,Flip Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,7
2215,Flower_Hairband,Flower Band,Flower Band,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,8
5303,Flower_Coronet,Flower Crown,Flower Crown,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,9
5061,Flower_Hairpin,Flower Hairpin,Flower Hairpin,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,10
5847,Fools_Day_Helmet,Fools Day Helmet,Fools Day Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,11
5306,Freyja_Crown,Freya's Crown,Freya Crown,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,12
5540,Freyja_SCirclet7,Freyja SCirclet7,Freya's Spiritual Circlet,Headgear,,Head_Top,20,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,13
5541,Freyja_SCirclet30,Freyja SCirclet30,Freya's Spiritual Circlet,Headgear,,Head_Top,20,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,14
5542,Freyja_SCirclet60,Freyja SCirclet60,Freya's Spiritual Circlet,Headgear,,Head_Top,20,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,15
5543,Freyja_SCirclet90,Freyja SCirclet90,Freya's Spiritual Circlet,Headgear,,Head_Top,20,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,16
5124,Fricca_Circlet,Fricca's Circlet,Fricca's Circlet,Headgear,,Head_Top,65,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,17
5339,Friend_Recruiter_Hat,Friend Recruiter Hat,Friend Recruiter Hat,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,18
5447,Frog_Cap,Frog Hat,Frog Hat,Headgear,,Head_Top,70,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,19
5528,King_Frog_Hat,Frog King Hat,Frog Prince Hat,Headgear,,Head_Top,30,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,20
5056,Love_Berry,Fruit of Love,Fruit of Love,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,21
5037,Fruit_Shell,Nut Shell,Fruit Peel,Headgear,,Head_Top,5,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,22
2290,Funeral_Costume,Funeral Hat,Funeral Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,23
19035,Otter_Hat,Otto Hat,Fur Seal Hat,Headgear,,Head_Top,20,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,24
5106,Cone_Hat_INA,2nd Anniversary Hat,G10 Anniversary Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,25
5111,Galapago_Cap,Galapago Cap,Galapago Cap,Headgear,,Head_Top,55,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,26
18801,Gale_Hairband,Gale Hair Ornament,Gale Hair Ornament,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,27
5144,Gambler_Hat,Gambler Hat,Gambler Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,28
18508,Garuda_Hat,Garuda Hat,Garuda Hat,Headgear,,Head_Top,30,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,29
18626,Gelato_Hat,Gelato Hat,Gelato Hat,Headgear,,Head_Top,40,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,30
5570,Gemini_Crown,Gemini Crown,Gemini Crown,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,31
5569,Gemini_Diadem,Gemini Diadem,Gemini Diadem,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,32
2230,Gemmed_Sallet,Gemmed Sallet,Gemmed Sallet,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,33
2231,Gemmed_Sallet_,Gemmed Sallet,Gemmed Sallet,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,34
19263,General_Helmet_,General's Helm,General's Helm,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,35
5186,Geographer_Band,Geographer Band,Geographer Band,Headgear,,Head_Top,30,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,36
5346,Gf_Recruiter_Hat,GF Recruiter Hat,Gf Recruiter Hat,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,37
2274,Ghost_Bandana,Ghost Bandana,Ghost Bandana,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,38
5374,L_Magestic_Goat,Gigantic Majestic Goat,Gigantic Majestic Goat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,39
5518,L_Magestic_Goat2,Gigantic Majestic Goat,Gigantic Majestic Goat,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0139,8,22,40
18724,L_Magestic_Goat_,Gigantic Majestic Goat,Gigantic Majestic Goat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,1
5341,Claris_Doll_Hat,Glaris Doll Hat,Glaris Doll Hat,Headgear,,Head_Top,60,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,2
18527,Gloomy_Pumpkin_Hat,Dark Pumpkin-head,Gloomy Pumpkin Hat,Headgear,,Head_Top,45,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,3
5128,Goibne's_Helmet,Goibne's Helm,Goibne's Helm,Headgear,,Head_Top,54,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,4
19043,Goibne's_Helmet_S,Goibne's Helm,Goibne's Helm,Headgear,,Head_Top,54,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,5
5451,Dragonhelm_Gold,RWC 2008 Dragon Helm Gold,Gold Dragon Helm,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,6
19264,GoldFish_Hat,Gold Fish Head Hat,Gold Fish Head Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,7
19221,Golden_Angel_Band_TH,Golden Angel Hairband,Golden Angel Hairband,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,8
2246,Golden_Gear,Golden Gear,Golden Gear,Headgear,,Head_Top,40,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,9
5159,Golden_Gear_,Golden Gear,Golden Gear,Headgear,,Head_Top,40,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,10
5433,Golden_Wreath,Golden Laurel,Golden Laurel,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,11
5850,Golden_Savage_Hat,Golden Savage Hat,Golden Savage Hat,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,12
5769,Gold_Angel_Sculpture,Gold Angel Sculpture,Golden Statue of Angel,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,13
5179,Gold_Tiara,Golden Tiara,Golden Tiara,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,14
5262,Gold_Tiara_,Golden Tiara,Golden Tiara,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,15
5821,Gold_Tulip_Hairpin,Gold Tulip Hairpin,Golden Tulip Hairpin,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,16
5007,Loard_Circlet,Grand Circlet,Grand Circlet,Headgear,,Head_Top,55,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,17
5268,Lord_Circlet_C,Grand Circlet,Grand Circlet,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,18
5228,White_Deviruchi_Cap,Gray Deviruchi Hat,Gray Deviruchi Hat,Headgear,,Head_Top,64,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,19
5626,F_White_Deviruchi_Cap,F White Deviruchi Cap,Gray Deviruchi Hat,Headgear,,Head_Top,64,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,20
5230,White_Drooping_Kitty,Gray Drooping Cat,Gray Drooping Kitty,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,21
5239,White_Wizardry_Hat,Gray Mage Hat,Gray Magician Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,22
2298,Green_Feeler,Green Feeler,Green Feeler,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,23
18634,Green_Poring_Clip,Green Poring Hairpin,Green Poring Hairpin,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,24
5193,Ribbon_Green,Green Ribbon,Green Ribbon,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,25
5681,F_Ribbon_Green,Green Ribbon,Green Ribbon,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,26
5660,Gryphon_Hat,Gryphon Hat,Gryphon Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,27
5336,Guildsman_Recruiter,Guildsman Recruiter Hat,Guildsman Recruiter Hat,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,28
5444,Hair_Brush,Hair Brush,Hair Brush,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,29
2210,Hair_Band,Hair Band,Hairband,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,30
2282,Spirit_Chain,Halo,Halo,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,31
19406,Harvest_Festa_Hat,Harvest Festa Hat,Harvest Festa Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,32
2220,Hat,Hat,Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,33
2221,Hat_,Hat,Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,34
5465,Celestial_Hat,Hat Of Fortune,Hat of Fortune,Headgear,,Head_Top,40,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,35
18842,Hat_Of_Girl,Hat Of Girl,Hat of Girl,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,36
5812,Hat_Of_Expert,Hat Of Expert,Hat of Water Expert,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,37
5001,Headset,Headset,Headset,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,38
5041,Heart_Hair_Pin,Heart Hairpin,Heart Hairpin,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,39
18532,Heart_Ribbon_Band,Heart Ribbon Hairband,Heart Ribbon Hairband,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0140,9,22,40
18563,Heart_Wing_Hairband,Heart Wing Hairband,Heart Wings Hairband,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,1
18810,Hell_Pumpkin_Hat,Hell Pumpkin Hat,Hell Pumpkin Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,2
2228,Helm,Helm,Helm,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,3
2229,Helm_,Helm,Helm,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,4
5363,Helm_Of_Abyss,Helm Of Abyss,Helm of Abyss,Headgear,,Head_Top,70,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,5
5025,Helm_Of_Angel,Helm of Angel,Helm of Angel,Headgear,,Head_Top,74,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,6
18578,Helm_Of_Valor,Helm Of Valor,Helm of Valor,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,7
5873,Helmet_Of_Siegfried,Helmet Of Siegfried,Helmet of Siegfried,Headgear,,Head_Top,60,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,8
5481,Hermose_Cap,Hermode Cap,Hermode Cap,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,9
5139,Hibiscus,Hibiscus,Hibiscus,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,10
5617,F_Hibiscus,F Hibiscus,Hibiscus,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,11
5097,Cone_Hat_,Holiday Hat,Holiday Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,12
5180,Phrygian_Cap_,France Holiday Hat,Holiday Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,13
5484,Taiwan_Flag_Hat,Holidays Hat,Holidays Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,14
19340,Saint_Egg_Shell,Holy Egg Shell,Holy Egg Shell,Headgear,,Head_Top,15,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,15
5225,Marcher_Hat,Parade Hat,Holy Marcher Hat,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,16
18598,Mini_Tree_J,Mini Tree J,Holy Xmas Tree,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,17
5673,Home_Cherry_Blossom,Home Cherry Blossom,Hometown Sakura,Headgear,,Head_Top,30,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,18
5560,Bullock_Helm_J,Bullock Helm,Horned Helm,Headgear,,Head_Top,75,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,19
5070,Headband_Of_Power,Hot-blooded Headband,Hot-blooded Headband,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,20
18568,Humming_Bird,Humming Bird,Humming Bird,Headgear,,Head_Top,10,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,21
5383,Hunting_Cap,Hunter's Cap,Hunting Cap,Headgear,,Head_Top,50,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,22
18891,Husky_Hat,Husky Hat,Husky Hat,Headgear,,Head_Top,70,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,23
5423,Lovecap_China,I Love China,I LOVE CHINA,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,24
5500,Icecream_Hat,Icecream Hat,Ice Cream Hat,Headgear,,Head_Top,30,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,25
18651,Ignis_Cap,Ignis Cap,Ignis Cap,Headgear,,Head_Top,40,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,26
19210,Apple_Of_Archer_IL,Illusion Apple of Archer,Illusion Apple of Archer,Headgear,,Head_Top,99,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,27
19209,Nurse_Cap_IL,Illusion Nurse Cap,Illusion Nurse Cap,Headgear,,Head_Top,99,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,28
5658,Imp_Hat,Imp Hat,Imp Hat,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,29
5072,Inccubus_Horn,Incubus Horn,Incubus Horn,Headgear,,Head_Top,70,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,30
5190,Baseball_Cap_,Independence Memorial Hat,Independence Memorial Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,31
18660,Indi_Feather_Band,Indian Feather Headband,Indian Feather Headband,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,32
5010,Indian_Hair_Piece,Indian Fillet,Indian Fillet,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,33
5071,Indian_Headband,Indian Headband,Indian Headband,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,34
5321,Indonesian_Bandana,Bandana Merah Putih,Indonesian Bandana,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,35
2271,Jack_A_Dandy,Jack be Dandy,Jack be Dandy,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,36
5396,Jasper_Crest,Jasper Crest,Jasper Crest,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,37
18520,Jaty_C,Jaty Crown,Jaty Crown,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,38
5002,Gemmed_Crown,Jewel Crown,Jewel Crown,Headgear,,Head_Top,60,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,39
5684,Jewel_Crown_Repl,Ornate Crown,Jewel Crown,Headgear,,Head_Top,1,100000,Headgear > Top only > Lv 0-99,EA0141,10,22,40
5003,Joker_Jester,Joker Jester,Joker Jester,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0142,11,22,1
5150,Joker_Jester_,Joker Jester,Joker Jester,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0142,11,22,2
18572,Korean_Judge_Hat,Korean Judge Hat,Judge Hat,Headgear,,Head_Top,0,100000,Headgear > Top only > Lv 0-99,EA0142,11,22,3
