Change,Id,AegisName,Name,Category,Reason
Added,20846,Temporal_Manteau,Temporal Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20847,Clack_Of_Servival_IL,Illusion Survivor Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20852,Jirant_Cloak,Witch's Cloak,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20853,Rudo_Black_Wings,Rudo's Black Wing,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20855,Rental_Oxygen_Bomb,Costume Oxygen Tank,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20857,VeilCoyote,Sniping Veil,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20858,YSF01_Manteau_J,Y.S.F.0.1 Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20859,Phreeoni_Wing,Phreeoni Wings,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20861,SwordWing_J,Sword Wing,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20863,MenblattWing,Menblatt Wing Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20900,Golden_Scarf_J,Bouncer's Scarf,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20903,R_Hunting_Manteau,Short-term Hunting Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20906,Rebeginer_Manteau,Beginner's Cloak,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20907,Fairy_Cloth,Fairy Cloth,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20915,Doram_Only_Cape_J,Doram Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20916,Doram_High_Cape_J,High-End Doram Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20917,Doram_Ele_Cape_J,Special Doram Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20922,Leviathan_muffler,Leviathan Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20923,Goibne_Shoulder_IL,Illusion Goibne Spaulders,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20924,Brave_muffler,Brave Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20925,Commander_manteau_J,Commander Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20931,Rainbow_Scarf_Jp,Prism Rangers Scarf,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20932,Old_Moc_Shawl,Old Morocc Shawl,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20935,Lava_Leather_Manteau,Lava Leather Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20936,Lava_Leather_Muffler,Lava Leather Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20937,Lava_Leather_Hode,Lava Leather Hood,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20939,Time_Overload_Hood,Temporal Transcendence Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20941,Phoenix_Muffler,Phoenix Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20942,Manteau_Of_Guardsman,Manteau Of Guardsman,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20949,Skin_Of_Ladon_J,Skin of Ladon,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20952,Anony_As_Muffler,Mysterious Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20953,H_AD_Hood,High Adventurer Hood,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20955,Chrismas_Tree,Christmas Guardian Tree,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20969,Rainbow_Muffler_Jp,Rainbow Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20991,Fairy_Of_Eden,Fairy of Eden,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,20993,Avoidance_Cape,Avoidance Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21001,Velum_Claymore,Vellum Claymore,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21003,Muramasa_,Muramasa,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21004,Alca_Bringer_,Alca Bringer,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21005,Metal_Two_Hand_Sword,Metal Two Hand Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21006,TE_Woe_Two_Hand_Sword,TE Woe Two Hand Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21011,Giant_Blade,Gigantic Blade,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21012,Some_Wizard_MagicSword,Magic Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21013,Hetairoi_Sword,Hetairoi's Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21015,Scarlet_Twohand_Sword,Crimson Two-Handed Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21016,Sinister_Twohand_Sword,Vicious Mind Two-Handed Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21018,Two_Hand_Spear_170,Lindy Hop,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21019,Onimaru,Onimaru,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21023,Toughen_Metal_TH_Sword,Enhanced Metal Two-Handed Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21026,Diva_Claymore,Diva Claymore,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21027,Mirage_Claymore,Mirage Claymore,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21028,Sinister_Thand_Sword_J,Two-Handed Sword of Evil,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21030,Probation_TH_Sword,Trial Rune Knight's Two-Handed Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21031,Neev_Claymore,Neev Claymore,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21037,Rebeginer_RK_T_Sword,Beginner Rune Knight's Two-Handed Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21039,T_Sword_Of_Kingdom,Royal Knight's Broadsword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21046,Variant_Claymore,Abyss Claymore,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,21049,Evt_Oriental_Sword,Sealed Eastern Sword,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22000,Temporal_Str_Boots,Temporal Str Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22001,Temporal_Int_Boots,Temporal Int Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22002,Temporal_Agi_Boots,Temporal Agi Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22003,Temporal_Vit_Boots,Temporal Vit Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22004,Temporal_Dex_Boots,Temporal Dex Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22005,Temporal_Luk_Boots,Temporal Luk Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22012,Mana_Boots,Mana Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22013,test_5,Rand Test,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22017,Fisherman_Shoes,Fisherman's Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22032,Shoes_Of_Exorcism,Exorcist's Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22043,Supplement_Part_Agi,Supplement Part Agi,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22044,Upgrade_Part_Booster,Upgrade Part - Booster,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22046,Airship_Boots,Airship's Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22047,Felock_Boots,Felrock's Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22050,Gardener_Shoes,Gardener Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22052,Gravekeepr_Shoes,Gravekeeper Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22058,DragonTrainer_Shoes,Dragon Trainer Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22072,Hikingboots,Climbing Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22073,Supplement_Part_Agi_J,Powered Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22074,Upgrade_Part_Booster_J,Guardian Booster,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22076,Hardwood_Slipper,Wooden Slipper,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22077,Red_Eco_Boots,Red Eco-Friendly Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22083,Doram_Only_Shoes,Private Doram Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22084,Doram_High_Shoes,Luxury Doram Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22085,Doram_Ele_Shoes,Elegant Doram Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22103,Excelion_Leg,Excelion Leg,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22104,Pororoca_Shoes,Pororoca Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22107,Modify_Str_Boots,Modified Str Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22111,Modify_Dex_Boots,Modified Dex Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22112,Modify_Luk_Boots,Modified Luk Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22119,Cursed_Devils_Boots,Curse-Spell Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22120,Shoes_Of_Punishment,Shoes of Punishment,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22127,Diva_Shoes,Diva Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22128,Mirage_Shoes,Mirage Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22133,Shoes_IL,Illusion Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22134,Enforcer_Shoes,Enforcer Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22138,Demonist_Shoes,Devil Worshipper Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22140,Elvira_Boots,Elvira Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22142,ShoesOfGuardsman,Shoes Of Guardsman,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22143,YSF01_Greave_J,Y.S.F.0.1 Greaves,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22145,TenguShoes,Tengu's Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22169,R_Hunting_Boots,Short-term Hunting Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22170,Shoes_Of_Servival,Survivor's Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22172,Gray_Wing_Boots,Gray Wing Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22173,Rebeginer_Boots,Beginner's Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22185,Doram_Only_Shoes_J,Doram Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22186,Doram_High_Shoes_J,High-End Doram Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22187,Doram_Ele_Shoes_J,Special Doram Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22189,Shoes_Of_Pilgrim,Pilgrim Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22190,Boots_IL,Illusion Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22192,Goibne_Boots_IL,Illusion Goibne's Greaves,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22193,Brave_shoes,Brave Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22195,Booster_shoes,Booster Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22198,Traveler_Shoes,Traveler Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22199,Lava_Leather_Boots,Lava Leather Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22200,Lava_Leather_Shoes,Lava Leather Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22201,Lava_Leather_Sandle,Lava Leather Sandals,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22203,Space_shoes_JP,Special Environment Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22204,Time_Overload_Boots,Temporal Transcendence Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22207,Imperial_Boots,Imperial Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22210,Fluffy_FishShoes_J,Fluffy Fish Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22214,Authority_Sandals,Authority Sandals,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22215,H_AD_Sandle,High Adventurer Sandals,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22234,FrontiaBoots,Frontier Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,22243,Mamaragan,Mamaragan,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26001,Toughen_Metal_Lance,Enhanced Metal Lance,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26004,Diva_Lance,Diva Lance,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26005,Mirage_Lance,Mirage Lance,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26006,Sinister_Lance_J,Lance of Evil,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26007,Spectral_Spear_IL,Illusion Spectral Spear,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26008,Neev_Glaive,Neev Glaive,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26015,Rebeginer_LG_Lance,Beginner Royal Guard's Lance,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26016,T_Lance_Of_Kingdom,Royal Knight's Lance,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26021,Variant_Lance,Abyss Lance,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26100,P_Foxtail2,Eden Group Foxtail Staff II,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26101,P_Foxtail3,Eden Group Foxtail Staff III,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26103,JP_Rod01_L,[Rental] Holy Stick,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26105,Diva_Wand,Diva Wand,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26106,Mirage_Wand,Mirage Wand,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26108,Sinister_Rod_J,Rod of Evil,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26109,Staff_Of_Bordeaux_IL,Illusion Staff of Bordeaux,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26110,CandyCaneRod,Candy Cane Rod,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26111,Metal_Foxtail,Metal Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26112,Probation_Foxtail,Trial Summoner's Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26119,Rebeginer_SO_Rod,Beginner Sorcerer's Staff,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26120,Rebeginer_DO_Rod,Beginner Summoner's Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26138,Wand_Of_Flame,Hellfire Staff,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26139,Wand_Of_Ice,Icicle Staff,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26143,Diva_Foxtail,Diva Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26144,Mirage_Foxtail,Mirage Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26149,Variant_Wand,Abyss Wand,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26150,Variant_Foxtail,Abyss Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26152,Staff_Of_Puffy_jp,Staff of Puffy,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26156,Evt_Shadow_Staff_K,Sealed Shadow Staff,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26163,Rainbow_Foxtail,Rainbow Foxtail,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26200,Hippie_Rope,Hippie Rope,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26201,Diva_Blade_Whip,Diva Blade Whip,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26202,Mirage_Blade_Whip,Mirage Blade Whip,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26203,Sinister_Wire_J,Wire of Evil,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,26204,Hippie_Rope_J,Hippie Rope,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28005,Ru_Blue_Katar,Blue Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28006,Ru_Gold_Katar,Ru Gold Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28007,Scarlet_Katar,Crimson Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28008,Sinister_Katar,Vicious Mind Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28010,Katar_170,Juliette D. Rachel,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28014,Kings_Double_Edge,Old King's Double Edge,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28015,Toughen_Metal_Katar,Enhanced Metal Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28018,Diva_Katar,Diva Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28019,Mirage_Katar,Mirage Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28020,Sinister_Katar_J,Katar of Evil,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28022,Infiltrator_IL,Illusion Infiltrator,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28023,Ghoul_Leg_IL,Illusion Sharpened Legbone of Ghoul,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28024,Probation_Katar,Trial Guillotine Cross's Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28026,Neev_Various_Jur,Neev Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28027,Rebeginer_GC_Katar,Beginner Guillotine Cross's Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28037,Variant_Katar,Abyss Katar,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28040,Evt_Shiver_Katar_K,Sealed Katar of Shiver,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28101,Tornado_Axe,Tornado Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28103,Ru_Blue_Axe_M,Blue Twohand Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28104,Ru_Gold_Axe_M,Ru Gold Axe M,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28106,Scarlet_Twohand_Axe,Crimson Two-Handed Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28107,Sinister_Twohand_Axe,Vicious Mind Two-Handed Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28113,Toughen_Metal_THand_Axe,Enhanced Metal Two-Handed Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28116,Mine_Worker_Pickax,Mine Worker's Pickaxe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28117,Diva_Twohand_Axe,Diva Twohand Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28118,Mirage_Twohand_Axe,Mirage Twohand Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28119,Sinister_Twohand_Axe_J,Two-Handed Axe of Evil,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28120,Probation_TH_Axe,Trial Mechanic's Two-Handed Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28121,Neev_Guillotine,Neev Guillotine,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28122,Neev_Buster,Neev Buster,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28127,Mine_Worker_Pickax_J,Mine Worker's Pickaxe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28135,Variant_Twohand_Axe,Abyss Two Hand Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28137,Evt_Avenger,Sealed Avenger,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28144,5LvBattle_Axe,Level 5 Two-Handed Axe,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28201,Southern_Cross_R,Southern Cross,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28214,EXODUS_JOKER_XIII,Exodus Joker XIII,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28215,Probation_Rifle,Trial Rebel's Rifle,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28216,Probation_Gatling_Gun,Trial Rebel's Gatling Gun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28217,Probation_Launcher,Trial Rebel's Grenade Launcher,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28218,Probation_Shotgun,Trial Rebel's Shotgun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28223,Just_Finish,Finisher,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28224,Dust_Fire,Dustfire,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28225,Burning_Rose,Burning Rose,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28226,Revenger,Avenger,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28227,Diva_Rifle,Diva Rifle,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28228,Mirage_Rifle,Mirage Rifle,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28229,Diva_Gatling_Gun,Diva Gatling Gun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28230,Mirage_Gatling_Gun,Mirage Gatling Gun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28231,Diva_Launcher,Diva Launcher,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28232,Mirage_Launcher,Mirage Launcher,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28233,Diva_Shotgun,Diva Shotgun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28234,Mirage_Shotgun,Mirage Shotgun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28235,Neev_Rifle,Neev Rifle,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28240,Calf_Kingcobra,Calf Kingcobra,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28241,Calf_Diamondback,Calf Diamondback,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28242,Calf_Anaconda,Calf Anaconda,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28243,Calf_Python,Calf Python,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28244,Gate_KeeperDD_IL,Illusion Gate Keeper DD,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28249,Variant_Rifle,Abyss Rifle,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28250,Variant_Gatling_Gun,Abyss Gatling Gun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,28251,Variant_Shotgun,Abyss Shotgun,Weapons,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
