Id,AegisName,Name,ClientName,ClientResource,ClientServerTag,Category,Type,SubType,Locations,EquipLevelMin,EquipLevelMax,Slots,ClientSlots,View,ClientClassNum,Refineable,Gradable,ShopPrice
5581,Cancer_Diadem,Cancer Diadem,Cancer Diadem,°ÅÇØ±Ãº¸°ü,,Headgear,Armor,,Head_Top,70,0,0,0,560,560,True,False,100000
5671,Drooping_Morocc_Minion,Drooping Morocc Minion,Drooping Incarnation of Morocc,´Ã¾îÁø¸ð·ÎÅ©ÀÇÇö½Å,,Headgear,Armor,,Head_Top,70,0,1,1,600,600,True,False,100000
2286,Elven_Ears,Elven Ears,Elven Ears,¿äÁ¤ÀÇ±Í,,Headgear,Armor,,Head_Mid,70,0,0,0,73,73,False,False,100000
18507,Elven_Ears_,Elven Ears,Elven Ears,¿äÁ¤ÀÇ±Í,,Headgear,Armor,,Head_Mid,70,0,1,1,73,73,False,False,100000
18768,Enhanced_Bone_Helm,Enhanced Bone Helm,Modified Bone Helm,º»Çï¸§,,Headgear,Armor,,Head_Top,70,0,1,1,103,103,True,False,100000
5068,Ear_Of_Devil's_Wing,Evil Wing Ears,Evil Wing Ears,¾Ç¸¶³¯°³±Í,,Headgear,Armor,,Head_Mid,70,0,0,0,152,152,False,False,100000
18519,Ear_Of_Devil's_Wing_,Evil Wing Ears,Evil Wing Ears,¾Ç¸¶³¯°³±Í,,Headgear,Armor,,Head_Mid,70,0,1,1,152,152,False,False,100000
5664,Filir_Wing,Filir's Pinions,Filir's Pinions,ÇÊ¸®¸£ÀÇ³¯°³,,Headgear,Armor,,Head_Mid,70,0,0,0,595,595,False,False,100000
5534,Fox_Hat_J,Fox Hat,Fox Hat,¿©¿ì¸ðÀÚ,,Headgear,Armor,,"Head_Low,Head_Mid",70,0,0,0,403,403,False,False,100000
5447,Frog_Cap,Frog Hat,Frog Hat,°³±¸¸®¸ðÀÚ,,Headgear,Armor,,Head_Top,70,0,0,0,448,448,True,False,100000
5363,Helm_Of_Abyss,Helm Of Abyss,Helm of Abyss,½É¿¬ÀÇÅõ±¸,,Headgear,Armor,,Head_Top,70,0,1,1,371,371,True,False,100000
5072,Inccubus_Horn,Incubus Horn,Incubus Horn,ÀÎÅ¥¹ö½º»Ô,,Headgear,Armor,,Head_Top,70,0,0,0,156,156,True,False,100000
18574,Lord_of_Death,Lord of Death,Lord of Death Helm,Á×ÀºÀÚÀÇÅõ±¸,,Headgear,Armor,,"Head_Mid,Head_Top",70,0,1,1,742,742,True,False,100000
18597,Mercury_Helm,Mercury Riser,Mercury Riser,¸ÓÅ¥¸®ÀÇÅõ±¸,,Headgear,Armor,,Head_Top,70,0,1,1,759,759,True,False,100000
5402,Mischievous_Fairy,Mischievous Fairy,Mischievous Fairy,Àå³­²Ù·¯±â¿äÁ¤,,Headgear,Armor,,Head_Mid,70,0,0,0,405,405,False,False,100000
5442,Necktie,Necktie,Necktie,³ØÅ¸ÀÌ,,Headgear,Armor,,Head_Top,70,0,1,1,443,443,True,False,100000
5358,Pecopeco_Wing_Ears,Peco Ears,Pecopeco Wing Ears,ÆäÄÚÆäÄÚ³¯°³±Í,,Headgear,Armor,,Head_Mid,70,0,0,0,366,366,False,False,100000
5515,Pisces_Crown,Pisces Crown,Pisces Crown,½Ö¾î±Ã¿Õ°ü,,Headgear,Armor,,Head_Top,70,0,0,0,512,512,True,False,100000
5514,Pisces_Diadem,Pisces Diadem,Pisces Diadem,½Ö¾î±Ãº¸°ü,,Headgear,Armor,,Head_Top,70,0,0,0,511,511,True,False,100000
18596,Sprout_Hat,Sprout Hat,Sprout Hat,»õ½Ï¸ðÀÚ,,Headgear,Armor,,Head_Top,70,0,0,0,758,758,True,False,100000
5443,Status_Of_Baby_Angel,Statue Of Baby Angel,Statue of Baby Angel,¾Æ±âÃµ»ç»ó,,Headgear,Armor,,Head_Top,70,0,1,1,444,444,True,False,100000
5066,Horn_Of_Succubus,Succubus Horn,Succubus Horn,¼­Å¥¹ö½º»Ô,,Headgear,Armor,,Head_Top,70,0,0,0,150,150,True,False,100000
5550,Taurus_Crown,Taurus Crown,Taurus Crown,±Ý¿ì±Ã¿Õ°ü,,Headgear,Armor,,Head_Top,70,0,0,0,536,536,True,False,100000
5549,Taurus_Diadem,Taurus Diadem,Taurus Diadem,±Ý¿ì±Ãº¸°ü,,Headgear,Armor,,Head_Top,70,0,0,0,535,535,True,False,100000
5805,Victorious_Coronet,Victorious Coronet,Victorious Coronet,»þÇÁÇìµå±â¾î,,Headgear,Armor,,Head_Top,70,0,0,0,43,43,False,False,100000
5504,China_Wedding_Veil,Wedding Weil,RO 5th Wedding Anniversary,5ÁÖ³â±â³ä¸é»çÆ÷,,Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",70,0,0,0,489,489,True,False,100000
5121,Zherlthsh_Mask,Zealotus Mask,Zealotus Mask,Áö¸£Å¸½º°¡¸é,,Headgear,Armor,,"Head_Mid,Head_Top",70,0,0,0,200,200,True,False,100000
19127,Zherlthsh_Mask_,Zealotus Mask,Zealotus Mask,Áö¸£Å¸½º°¡¸é,,Headgear,Armor,,"Head_Top,Head_Mid",70,0,1,1,200,200,True,False,100000
5025,Helm_Of_Angel,Helm of Angel,Helm of Angel,Ãµ»çÀÇÅõ±¸,,Headgear,Armor,,Head_Top,74,0,0,0,110,110,True,False,100000
5560,Bullock_Helm_J,Bullock Helm,Horned Helm,»ÔÅõ±¸¸ðÀÚ,,Headgear,Armor,,Head_Top,75,0,0,0,322,322,True,False,100000
5131,Close_Helmet,Close Helmet,Close Helmet,Å¬·Î½ºÇï¸ä,,Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",75,0,0,0,203,203,True,False,100000
5081,Mistress_Crown,Crown of Mistress,Crown of Mistress,¹Ì½ºÆ®·¹½º¿Õ°ü,,Headgear,Armor,,Head_Top,75,0,0,0,165,165,True,False,100000
5135,Cyclops_Visor,Cyclop's Eye,Cyclop's Eye,»çÀÌÅ¬·Ó½º¾ÆÀÌ,,Headgear,Armor,,Head_Mid,75,0,0,0,207,207,False,False,100000
5130,Lion_Mask,Lion Mask,Lion Mask,¶óÀÌ¿Â¸¶½ºÅ©,,Headgear,Armor,,"Head_Mid,Head_Top",75,0,0,0,202,202,True,False,100000
5689,Queen_Ant_Diadem,Queen Ant Diadem,Queen Ants Crown,°³¹Ì¿©¿ÕÀÇ¿Õ°ü,,Headgear,Armor,,Head_Top,75,0,1,1,612,612,True,False,100000
5100,Sales_Signboard,Sales Banner,Sales Banner,¼¼ÀÏÇ¥ÁöÆÇ,,Headgear,Armor,,Head_Top,75,0,0,0,183,183,True,False,100000
5533,Emperor_Wreath_J,Emperor Wreath,Emperor Wreath,¿ù°è°ü,,Headgear,Armor,,Head_Top,80,0,1,1,261,261,True,False,100000
5405,Filir_Hat,Filir Hat,Filir Hat,ÇÊ¸®¸£¸ðÀÚ,,Headgear,Armor,,Head_Top,80,0,0,0,408,408,False,False,100000
5398,Bone_Head,Bone Head,Bone Head,º»Çìµå,,Headgear,Armor,,Head_Top,85,0,1,1,401,401,True,False,100000
5564,Crown_Of_Deceit,Crown of Deceit,Crown of Deceit,»ç±âÀÇ¿Õ°ü,,Headgear,Armor,,"Head_Mid,Head_Top",85,0,1,1,544,544,True,False,100000
5399,Mandragora_Cap,Mandragora Cap,Mandragora Cap,¸¸µå¶ó°í¶óÄ¸,,Headgear,Armor,,Head_Top,85,0,1,1,402,402,False,False,100000
5773,Navy_Beret,Navy Beret,Navy Blue Beret,ÇØ±ºÀÇº£·¹¸ð,,Headgear,Armor,,Head_Top,95,0,0,0,652,652,True,False,100000
5772,Red_Navy_Hat,Red Navy Hat,Blood Admiral's Hat,ºÓÀºÇØ±º¸ðÀÚ,,Headgear,Armor,,Head_Top,95,0,0,0,651,651,True,False,100000
5774,Red_Pirate_Hat,Red Pirate Hat,Scallywag's Hat,ºÓÀºÇØÀû¸ðÀÚ,,Headgear,Armor,,Head_Top,95,0,0,0,496,496,True,False,100000
19283,K_Heart_Wing_Hairband,[Katsua]Heart Wings Hairband,[Kachua]Heart Wings Hairband,ÇÏÆ®³¯°³Çì¾î¹êµå,,Headgear,Armor,,Head_Top,99,0,1,1,733,733,True,False,100000
19284,K_New_Wave_Sunglasses,[Katsua]New Wave Sunglasses,[Kachua]New Wave Sunglasses,µ¶Æ¯ÇÑÆÐ¼Ç¾È°æ,,Headgear,Armor,,Head_Mid,99,0,0,0,856,856,False,False,100000
19169,K_King_Tiger_Doll_Hat,[Katsua]Tiger King Doll Hat,[Kachua]Tiger King Doll Hat,È£¶ûÀÌ¿ÕÀÎÇü¸ðÀÚ,,Headgear,Armor,,Head_Top,99,0,1,1,495,495,True,False,100000
18776,Improved_Kiss_Of_Angel,Advanced Angel's Kiss,Modified Angel's Kiss,Ãµ»çÀÇÀÔ¸ÂÃã,,Headgear,Armor,,Head_Top,99,0,1,1,255,255,True,False,100000
19404,Biting_Off_Rideword,Biting Rideword,Biting Rideword,¶óÀÌµå¿öµå,,Headgear,Armor,,Head_Top,99,0,1,1,262,262,True,False,100000
18752,Cursed_Book,Cursed Book,Cursed Book,ÀúÁÖ¹ÞÀºÃ¥,,Headgear,Armor,,Head_Top,99,0,1,1,890,890,True,False,100000
18765,Enhanced_Corsair,Enhanced Corsair,Modified Corsair,Ä¿¼¼¾î,,Headgear,Armor,,Head_Top,99,0,1,1,105,105,True,False,100000
18767,Enhanced_Helm_Of_Sun,Enhanced Hat of the Sun God,Modified Hat of the Sun God,ÅÂ¾ç½ÅÀÇ¸ðÀÚ,,Headgear,Armor,,"Head_Mid,Head_Top",99,0,1,1,138,138,True,False,100000
18766,Enhanced_Helm_Of_Angel,Enhanced Helm of Angel,Modified Helm of Angel,Ãµ»çÀÇÅõ±¸,,Headgear,Armor,,Head_Top,99,0,1,1,110,110,True,False,100000
19210,Apple_Of_Archer_IL,Illusion Apple of Archer,Illusion Apple of Archer,Apple_Of_Archer_IL,,Headgear,Armor,,Head_Top,99,0,1,1,72,72,True,False,100000
19209,Nurse_Cap_IL,Illusion Nurse Cap,Illusion Nurse Cap,Nurse_Cap_IL,,Headgear,Armor,,Head_Top,99,0,1,1,64,64,True,False,100000
436001,Tha_Despero_MaskK,Thanatos's Despero Mask,Thanatos' Mask of Despair,Å¸³ªÅä½ºÀÇÀý¸Á°¡¸é,,Headgear,Armor,,"Head_Low,Head_Mid",99,0,0,0,693,693,False,False,100000
436004,Tha_Despero_MaskK_,Thanatos's Despero Mask,Thanatos' Mask of Despair,Å¸³ªÅä½ºÀÇÀý¸Á°¡¸é,,Headgear,Armor,,"Head_Low,Head_Mid",99,0,1,1,693,693,False,False,100000
436000,Tha_Maero_MaskK,Thanatos's Maero Mask,Thanatos' Mask of Sorrow,Å¸³ªÅä½ºÀÇ½½ÇÄ°¡¸é,,Headgear,Armor,,"Head_Low,Head_Mid",99,0,0,0,666,666,False,False,100000
436005,Tha_Maero_MaskK_,Thanatos's Maero Mask,Thanatos' Mask of Sorrow,Å¸³ªÅä½ºÀÇ½½ÇÄ°¡¸é,,Headgear,Armor,,"Head_Low,Head_Mid",99,0,1,1,666,666,False,False,100000
436002,Thanatos_Mal_MaskK,Thanatos's Odium Mask,Thanatos' Mask of Hatred,Å¸³ªÅä½ºÀÇÁõ¿À°¡¸é,,Headgear,Armor,,"Head_Low,Head_Mid",99,0,0,0,667,667,False,False,100000
436003,Thanatos_Mal_MaskK_,Thanatos's Odium Mask,Thanatos' Mask of Hatred,Å¸³ªÅä½ºÀÇÁõ¿À°¡¸é,,Headgear,Armor,,"Head_Low,Head_Mid",99,0,1,1,667,667,False,False,100000
400140,2Para_Cap_B,Advanced Paradise Hat,Advanced Paradise Hat,ÆÛ·¹ÀÌµå¸ðÀÚ,,Headgear,Armor,,Head_Top,100,0,0,0,0,465,False,False,200000
400139,2Para_Cap_A,Advanced Paradise Luxury Cap,Advanced Paradise Cap,³«¿ø´Ü¸ðÀÚ100,,Headgear,Armor,,Head_Top,100,0,0,0,0,1529,False,False,200000
18570,Ancient_Gold_Deco,Ancient Gold Ornament,Ancient Gold Ornament,°í´ëÀÇ±ÝÀå½Ä,,Headgear,Armor,,Head_Top,100,0,1,1,739,739,True,False,200000
19033,Accessories_Of_Goddess,Ancient Rift Ornament,Ancient Decoration of Rift,³­ÃÊ¸Ó¸®¶ì,,Headgear,Armor,,Head_Top,100,0,1,1,376,376,True,False,200000
19164,Para_Team_Hat100,Awakened Eden Group Hat I,Awakening Eden Group Hat I,³«¿ø´Ü¸ðÀÚ100,,Headgear,Armor,,Head_Top,100,0,1,1,1529,1529,True,False,200000
19310,Rebeginer_Cap,Beginner's Cap,Beginner's Hat,ÇÐ»ý¸ð,,Headgear,Armor,,Head_Top,100,0,0,0,102,102,False,False,200000
5754,Blazing_Soul,Burning Spirit,Blazing Soul,ºÒÅ¸´ÂÈ¥,,Headgear,Armor,,Head_Top,100,0,1,1,631,631,True,False,200000
5749,Driver_Band,Driver Band,Driver Band,µå¶óÀÌ¹ö¹êµå,,Headgear,Armor,,Head_Top,100,0,1,1,626,626,True,False,200000
5760,Driver_Band_,Driver Band,Driver Band,µå¶óÀÌ¹ö¹êµå_,,Headgear,Armor,,Head_Top,100,0,1,1,637,637,True,False,200000
19119,Toughen_Time_Keeper_Hat,Enhanced Time Keeper Hat,Enhanced Time Keeper Hat,À½À¯½ÃÀÎ¸ðÀÚ,,Headgear,Armor,,Head_Top,100,0,0,0,240,240,True,False,200000
5753,Magic_Stone_Hat,Magic Stone Hat,Magic Stone Hat,¸¶·ÂÀÇµ¹¸ðÀÚ,,Headgear,Armor,,Head_Top,100,0,1,1,630,630,True,False,200000
5752,Midas_Whisper,Midas Whispers,Midas Whisper,¸¶ÀÌ´õ½ºÀÇ¼Ó»èÀÓ,,Headgear,Armor,,Head_Top,100,0,1,1,629,629,True,False,200000
5751,Minstrel_Song_Hat,Minstrel Song Hat,Minstrel Song's Hat,¹Î½ºÆ®·²¼ÛÀÇ¸ðÀÚ,,Headgear,Armor,,Head_Top,100,0,1,1,628,628,True,False,200000
5747,Mitra,Mitra,Mitra,¹ÌÆ®¶ó,,Headgear,Armor,,Head_Top,100,0,1,1,624,624,True,False,200000
400445,Officer_Cap_LT,Officer's Hat-LT,Officer's Hat-LT,Striking_hat,,Headgear,Armor,,Head_Top,100,0,1,1,1759,1759,True,True,200000
19197,Racing_C_Bishop,Racing Cap (Archbishop),Racing Cap(Archbishop),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19190,Racing_C_Gene,Racing Cap (Geneticist),Racing Cap(Genetic),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19191,Racing_C_Cross,Racing Cap (Guillotine Cross),Racing Cap(Guillotine Cross),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19202,Racing_C_Gunner,Racing Cap (Gunslinger),Racing Cap(Gunslinger),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19189,Racing_C_Mecha,Racing Cap (Mechanic),Racing Cap(Mechanic),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19200,Racing_C_Mins,Racing Cap (Minstrel),Racing Cap(Minstrel),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19203,Racing_C_Ninja,Racing Cap (Ninja),Racing Cap(Ninja),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19199,Racing_C_Ranger,Racing Cap (Ranger),Racing Cap(Ranger),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19196,Racing_C_Royal,Racing Cap (Royal Guard),Racing Cap(Royal Guard),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19195,Racing_C_Rune,Racing Cap (Rune Knight),Racing Cap(Rune Knight),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19192,Racing_C_Chaser,Racing Cap (Shadow Chaser),Racing Cap(Shadow Chaser),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19194,Racing_C_Sorcer,Racing Cap (Sorcerer),Racing Cap(Sorcerer),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19397,Racing_C_Soul,Racing Cap (Soul Linker),Racing Cap(Soul Linker),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19396,Racing_C_Star,Racing Cap (Star Gladiator),Racing Cap(Star Gladiator),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19205,Racing_C_Doram,Racing Cap (Summoner),Racing Cap(Summoner),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19204,Racing_C_Super,Racing Cap (Super Novice),Racing Cap(Super Novice),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19198,Racing_C_Sura,Racing Cap (Sura),Racing Cap(Sura),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19201,Racing_C_Wander,Racing Cap (Wanderer),Racing Cap(Wanderer),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
19193,Racing_C_Warlock,Racing Cap (Warlock),Racing Cap(Warlock),º¸½ºº£·¹¸ð,,Headgear,Armor,,Head_Top,100,0,1,1,1134,1134,True,False,200000
5757,Schmidt_Helm,Reissue Schmitz Helm,Dip Schmidt Helm,º¹°¢½´¹ÌÃ÷ÀÇÅõ±¸,,Headgear,Armor,,"Head_Mid,Head_Top",100,0,1,1,634,634,True,False,200000
19115,Republic_Hat,Republic Hat,Republic Hat,°øÈ­±¹ÀÇ¸ðÀÚ,,Headgear,Armor,,Head_Top,100,0,1,1,1458,1458,True,False,200000
5758,Dying_Swan,Resting Swan,Dying Swan,ºó»çÀÇ¹éÁ¶,,Headgear,Armor,,Head_Top,100,0,1,1,635,635,True,False,200000
400715,Rising_Circlet,Rising Circlet,Rising Circlet,Rising_Circlet,,Headgear,Armor,,Head_Top,100,0,1,1,2249,2249,True,False,200000
18997,Riot_Chip,Runaway Chip,Riot Chip,ÆøÁÖÇÏ´ÂÄ¨,,Headgear,Armor,,Head_Top,100,0,1,1,1201,1201,True,False,200000
5746,Rune_Circlet,Rune Circlet,Rune Circlet,·é¼­Å¬¸´,,Headgear,Armor,,Head_Top,100,0,1,1,623,623,True,False,200000
5750,Shadow_Handicraft,Shadow Crown,Shadow Handicraft,±×¸²ÀÚ°øÀÛ,,Headgear,Armor,,Head_Top,100,0,1,1,627,627,True,False,200000
5755,Silent_Executer,Silent Enforcer,Silent Executor,Ä§¹¬ÀÇÁýÇàÀÚ,,Headgear,Armor,,"Head_Low,Head_Mid",100,0,0,0,632,632,False,False,200000
5748,Sniper_Goggle,Sniper Goggles,Sniper Goggle,½º³ªÀÌÆÛ°í±Û,,Headgear,Armor,,"Head_Mid,Head_Top",100,0,1,1,625,625,True,False,200000
2687,Steel_Flower_C,Steel Flower,Steel Flower,²ÉÀÙ,,Headgear,Armor,,Head_Low,100,0,0,0,56,56,False,False,200000
5756,Wind_Whisper,Wispers of Wind,Wind Whisper,¹Ù¶÷ÀÇ¼Ó»èÀÓ,,Headgear,Armor,,Head_Top,100,0,1,1,633,633,True,False,200000
420019,Tree_Of_Sprout_AGI,Young Leaf of World Tree (Agi),Young Leaf of World Tree(Agi),ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,,Headgear,Armor,,Head_Low,100,0,0,0,848,848,False,False,200000
420018,Tree_Of_Sprout_DEX,Young Leaf of World Tree (Dex),Young Leaf of World Tree(Dex),ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,,Headgear,Armor,,Head_Low,100,0,0,0,848,848,False,False,200000
420022,Tree_Of_Sprout_INT,Young Leaf of World Tree (Int),Young Leaf of World Tree(Int),ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,,Headgear,Armor,,Head_Low,100,0,0,0,848,848,False,False,200000
420020,Tree_Of_Sprout_LUK,Young Leaf of World Tree (Luk),Young Leaf of World Tree(Luk),ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,,Headgear,Armor,,Head_Low,100,0,0,0,848,848,False,False,200000
420017,Tree_Of_Sprout_STR,Young Leaf of World Tree (Str),Young Leaf of World Tree(Str),ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,,Headgear,Armor,,Head_Low,100,0,0,0,848,848,False,False,200000
420021,Tree_Of_Sprout_VIT,Young Leaf of World Tree (Vit),Young Leaf of World Tree(Vit),ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,,Headgear,Armor,,Head_Low,100,0,0,0,848,848,False,False,200000
18820,Gray_Helmet,Gray Helmet,Gray Helmet,ÈëºûÀÇÅõ±¸,,Headgear,Armor,,Head_Top,120,0,1,1,941,941,True,False,200000
19223,Cap_IL,Illusion Cap,Illusion Cap,Cap_IL,,Headgear,Armor,,Head_Top,120,0,1,1,14,0,True,False,200000
19247,Fancy_Flower_IL,Illusion Fancy Flower,Illusion Fancy Flower,Fancy_Flower_IL,,Headgear,Armor,,Head_Top,120,0,1,1,4,4,True,False,200000
19344,Headband_Of_Power_IL,Illusion Hot-blooded Headband,Illusion Hot-Blooded Headband,Headband_Of_Power_IL,,Headgear,Armor,,Head_Top,120,0,1,1,154,154,True,False,200000
400000,WhistleK,Whistle,Whistle,ÈÖÆÄ¶÷,,Headgear,Armor,,Head_Low,120,0,0,0,1478,1478,False,False,200000
410018,Booster_Mask_A,Booster Mask A-type,Booster Mask Type A,Æ÷Æ¼¾îÀÇ°¡¸é,,Headgear,Armor,,Head_Mid,130,0,1,1,876,876,False,False,500000
410019,Booster_Mask_B,Booster Mask B-type,Booster Mask Type B,³×·Î°¡¸é,,Headgear,Armor,,Head_Mid,130,0,1,1,917,917,False,False,500000
410020,Booster_Mask_C,Booster Mask C-type,Booster Mask Type C,¾Æ³×¸ð½º°¡¸é,,Headgear,Armor,,Head_Mid,130,0,1,1,906,906,False,False,500000
420153,Booster_Scarf_A,Booster Scarf A-type,Booster Scarf Type A,Booster_Scarf_A,,Headgear,Armor,,Head_Low,130,0,0,0,1416,1416,False,False,500000
420154,Booster_Scarf_B,Booster Scarf B-type,Booster Scarf Type B,Booster_Scarf_B,,Headgear,Armor,,Head_Low,130,0,0,0,1776,1776,False,False,500000
420155,Booster_Scarf_C,Booster Scarf C-type,Booster Scarf Type C,Booster_Scarf_C,,Headgear,Armor,,Head_Low,130,0,0,0,1501,1501,False,False,500000
400054,Large_Sorcerer_Crown,Great Magician's Ceremonial Crown,Great Magician's Ceremonial Crown,C_Large_Sorcerer_Crown,,Headgear,Armor,,Head_Top,130,0,1,1,1811,1811,True,False,500000
400022,Ignis_CapK,Ignis Cap,Ignis Cap Type K,ÀÌ±×´Ï½ºÄ¸,,Headgear,Armor,,Head_Top,130,0,1,1,803,803,True,False,500000
19366,Goibne_Helmet_IL,Illusion Goibne Helm,Illusion Goibne's Helm,Goibne_Helmet_IL,,Headgear,Armor,,Head_Top,130,0,1,1,258,258,True,False,500000
19428,Morpheus_Hood_IL,Illusion Morpheus's Hood,Illusion Morpheus's Hood,Morpheus_Hood_IL,,Headgear,Armor,,Head_Top,130,0,1,1,256,256,True,False,500000
400053,Morrigane_Helm_IL,Illusion Morrigane's Helm,Illusion Morrigane's Helm,Morrigane_Helm_IL,,Headgear,Armor,,Head_Top,130,0,1,1,257,257,True,False,500000
400044,Phantom_Cap,Phantom of Masquerade,Phantom Cap,Phantom_Of_Masquerade,,Headgear,Armor,,Head_Top,130,0,1,1,1899,1899,True,False,500000
400021,Clock_Casket_RD,Red Clark Casquette,Red Clark Casquette,C_Clock_Casket_RD,,Headgear,Armor,,Head_Top,130,0,1,1,1777,1777,True,False,500000
400061,Sagittarius_DiademK,Sagittarius Celestial Coronet,Sagittarius Celestial Coronet,ÀÎ¸¶±Ãº¸°ü,,Headgear,Armor,,Head_Top,130,0,1,1,618,618,True,False,500000
400059,Scorpio_Diadem_K,Scorpio Celestial Coronet,Scorpio Celestial Coronet,ÃµÇæ±Ãº¸°ü,,Headgear,Armor,,Head_Top,130,0,1,1,606,606,True,False,500000
400049,Stripe_Hat,Stripe Hat,Stripe Hat,Stripe_Hat,,Headgear,Armor,,Head_Top,130,0,1,1,1728,1728,True,False,500000
400097,Egirnion_Helm,Aegirnion Helm,Aegirnian Helm,¿¡±æÇï¸§,,Headgear,Armor,,Head_Top,140,0,1,1,870,870,True,False,500000
420269,Clover_Ace_Defense,Ace of Clovers in Mouth (Defense),Ace of Clovers in Mouth (Defense),Clover_Ace_Defense,,Headgear,Armor,,Head_Low,150,0,0,0,2448,2448,False,False,500000
420220,Diamond_Ace_Range,Ace of Diamonds in Mouth (Long Ranged Physical),Ace of Diamonds in Mouth (Ranged Physical),Diamond_Ace_Range,,Headgear,Armor,,Head_Low,150,0,0,0,2383,2383,False,False,500000
420210,Heart_Ace_Melee,Ace of Hearts in Mouth (Melee Physical),Ace of Hearts in Mouth (Melee Physical),Heart_Card_In_Mouth,,Headgear,Armor,,Head_Low,150,0,0,0,1679,1679,False,False,500000
420213,Spade_Ace_Melee,Ace of Spades in Mouth (Magical),Ace of Spades in Mouth (Magical),Spade_Card_In_Mouth,,Headgear,Armor,,Head_Low,150,0,0,0,2374,2374,False,False,500000
400246,Baksojin_Hat_LT,Bacsojin Hat-LT,Bacsojin Doll Hat-LT,ÀÚÇÏÀÎÇü¸ðÀÚ,,Headgear,Armor,,Head_Top,150,0,1,1,461,461,True,True,500000
420076,Choker_Of_Restriction,Bondage Necklace,Bondage Necklace,Vassalage_Necklace,,Headgear,Armor,,Head_Low,150,0,0,0,2018,2018,False,False,500000
410091,Cor_Core_Booster,Cor Core Booster,Cor Core Booster,Cor_Core_Headset,,Headgear,Armor,,Head_Mid,150,0,0,0,2017,2017,False,False,500000
410092,Cor_Core_Booster_,Cor Core Booster,Cor Core Booster,Cor_Core_Headset,,Headgear,Armor,,Head_Mid,150,0,1,1,2017,2017,False,False,500000
5364,Dark_Snake_Lord_Hat,Evil Snake Lord Hat,Evil Snake Lord Hat,Èæ»ç¿ÕÀÇ¸ðÀÚ,,Headgear,Armor,,Head_Top,150,0,1,1,372,372,True,False,500000
410232,Gambler_Seal_KR,Gambler's Seal,Gambler's Seal,°·ºí·¯ÀÇ¾Á,,Headgear,Armor,,Head_Mid,150,0,0,0,1202,1202,False,False,500000
410233,Gambler_Seal_KR_,Gambler's Seal,Gambler's Seal,°·ºí·¯ÀÇ¾Á,,Headgear,Armor,,Head_Mid,150,0,1,1,1202,1202,False,False,500000
400155,GoldFish_Hat_LT,Gold Fish Head Hat-LT,Gold Fish Head Hat-LT,GoldFish_Hat,,Headgear,Armor,,Head_Top,150,0,1,1,1645,1645,True,True,500000
400156,Imp_Hat_LT,Imp Hat-LT,Imp Hat-LT,ÀÓÇÁ¸ðÀÚ,,Headgear,Armor,,Head_Top,150,0,1,1,589,589,True,True,500000
410093,Chain_Of_Seal,Sealed Chain,Chain of Seals,±ÝÁ¦ÀÇ»ç½½,,Headgear,Armor,,Head_Mid,150,0,0,0,1417,1417,False,False,500000
