Id,AegisName,Name,ClientName,ClientResource,ClientServerTag,CompatibilityTier,ResourceEvidenceIds,AppearanceEvidenceIds,Category,Type,SubType,Locations,EquipLevelMin,EquipLevelMax,Slots,ClientSlots,View,ClientClassNum,Refineable,Gradable,ShopPrice
5888,Wedding_Veil_,Wedding Veil,Wedding Veil,¸é»çÆ÷,jRO,regional_resource_reused,"2206,19790","1143,2206,19790,20543",Headgear,Armor,,Head_Top,0,0,1,1,44,44,True,False,100000
5881,Weissbier_Hat,Weissbier Hat,Weissbier Hat,¹ÙÀÌ½ººñ¾îÇÞ,bRO,regional_resource_reused,400174,400174,Headgear,Armor,,Head_Top,0,0,0,0,1079,1079,True,False,100000
18811,JRO_White_Snake,White Snake,White Snake Hat,ÇÏ¾á¹ì¸ðÀÚ,jRO,regional_resource_reused,"5411,19708","5411,19708",Headgear,Armor,,Head_Top,0,0,1,1,413,413,True,False,100000
5953,Love_Guard_L,[Rental] Love Guard,Rental Benevolent Guardian,¹Ú¾ÖÀÇ¼öÈ£,jRO,regional_resource_reused,19673,19673,Headgear,Armor,,"Head_Mid,Head_Top",1,0,0,0,716,716,False,False,100000
420239,Adventure_Clover,Adventure Clover,Adventure Clover,ÀÔ¿¡¹®³×ÀÙÅ¬·Î¹ö,iRO,regional_resource_reused,"5596,19713","5596,19713",Headgear,Armor,,Head_Low,1,0,0,0,571,571,False,False,100000
18922,ILCHONGOM,Angeling Woolly Hat,Machi Bear Cap,Å©¸®½º¸¶½ºÈò°õ¸ðÀÚ,bRO,regional_resource_reused,"18850,19707","18850,19707",Headgear,Armor,,Head_Top,1,0,1,1,966,966,True,False,100000
420246,Arbitrator_Shawl_US,Arbitrator Shawl,Arbitrator Shawl,C_Feather_Stola,iRO,regional_resource_reused,420071,420071,Headgear,Armor,,Head_Low,1,0,0,0,2130,2130,False,False,100000
19405,Autumnal_Flavor,Autumn Taste,Autumn Taste,Autumnal_Flavor,iRO,regional_resource_reused,31580,31580,Headgear,Armor,,Head_Mid,1,0,0,0,1792,1792,False,False,100000
18914,Kid_Deviling,Baby Deviling,Baby Devilring,²¿¸¶µ¥ºô¸µ,iRO,regional_resource_reused,5912,5912,Headgear,Armor,,Head_Mid,1,0,1,1,1036,1036,False,False,100000
18912,Bell_Pigeon,Bell Pigeon,Bell Pigeon,º§ÀÇºñµÑ±â,iRO,regional_resource_reused,20147,20147,Headgear,Armor,,Head_Mid,1,0,1,1,1034,1034,False,False,100000
5776,Blazing_Sun,Blazing Sun,Blazin Sun,ºÒÅ¸´ÂÅÂ¾ç,jRO,regional_resource_reused,19507,19507,Headgear,Armor,,Head_Top,1,0,0,0,654,654,True,False,100000
5795,Red_Dress_Hat,Bright Red Dress Hat,Red Dress Hat,»¡°£µå·¹½ºÇÞ,jRO,regional_resource_reused,19706,19706,Headgear,Armor,,Head_Top,1,0,1,1,670,670,True,False,100000
420314,White_Fox_US,Calming White Fox,Calming White Fox,C_Friendly_White_Fox,iRO,regional_resource_reused,420192,420192,Headgear,Armor,,Head_Low,1,0,0,0,2335,2335,False,False,100000
5744,Capricon_Crown,Capricorn Crown,Capricorn Crown,¸¶°¥±Ã¿Õ°ü,iRO,regional_resource_reused,400120,400120,Headgear,Armor,,Head_Top,1,0,1,1,621,621,True,False,100000
18683,Carrot_In_Mouth,Carrot In Mouth,Carrot in Mouth,ÀÔ¿¡¹«´ÂÈ«´ç¹«,iRO,regional_resource_reused,"19239,420081","19239,420081",Headgear,Armor,,Head_Low,1,0,0,0,829,829,False,False,100000
18956,Chocolate_Bomb,Chocolate Bomb,Chocolate Bomb,ÃÊÄÝ·¿ÆøÅº,iRO,regional_resource_reused,420108,420108,Headgear,Armor,,Head_Low,1,0,0,0,1110,1110,False,False,100000
18672,Tare_Pope,Drooping Pope,Drooping Pope,Å¸·¹±³È²ÀÎÇü¸ðÀÚ,jRO,regional_resource_reused,"18673,19576","18673,19576",Headgear,Armor,,Head_Top,1,0,0,0,817,817,False,False,100000
19142,Droop_Gunslinger_J,Drooping Rebellion,Drooping Rebel,´Ã¾îÁø°Ç½½¸µ°Å,jRO,regional_resource_reused,19157,19157,Headgear,Armor,,Head_Top,1,0,1,1,1444,1444,False,False,100000
19006,Victory_Ear_Accessary,Ear of Victory,Victory Wing Ears,½Â¸®ÀÇ±ÍÀå½Ä,iRO,regional_resource_reused,"400001,400002","400001,400002",Headgear,Armor,,Head_Mid,1,0,1,1,1185,1185,False,False,100000
5649,F_Apple_Of_Archer_C,F Apple Of Archer C,Apple Of Archer,¸í»ç¼öÀÇ»ç°ú,iRO,regional_resource_reused,"2285,5265,19797,400337","1615,2285,5265,19210,19797,400337,480055",Headgear,Armor,,Head_Top,1,0,0,0,72,72,False,False,100000
5647,F_Bunny_Band_C,F Bunny Band C,Bunny Band,Åä³¢¸Ó¸®¶ì,iRO,regional_resource_reused,"2214,5218,5266,5553,18764,19625,400003","1550,1552,1559,1560,1561,1562,1563,1564",Headgear,Armor,,Head_Top,1,0,0,0,15,15,False,False,100000
5648,F_Centimental_Flower_C,F Centimental Flower C,Centimental Flower,²ÉÀÙ,iRO,regional_resource_reused,"2269,2687,19552","1466,1476,2269,2687,19552,20578",Headgear,Armor,,Head_Low,1,0,0,0,56,56,False,False,100000
5650,F_Elven_Ears_C,F Elven Ears C,Elven Ears,¿äÁ¤ÀÇ±Í,iRO,regional_resource_reused,"2286,2686,5244,5245,5250,5251,18507,19551","1701,1702,1703,1704,1705,1706,1707,1708",Headgear,Armor,,Head_Mid,1,0,0,0,73,73,False,False,100000
19221,Golden_Angel_Band_TH,Golden Angel Hairband,Golden Angel Hairband,¾Æ¹öÁö»ç¶û2013,iRO,regional_resource_reused,20079,20079,Headgear,Armor,,Head_Top,1,0,0,0,1104,1104,True,False,100000
18913,Gossip_Raven,Gossip Raven,Gossip Raven,¼ö´ÙÀïÀÌ±î¸¶±Í,iRO,regional_resource_reused,31380,31380,Headgear,Armor,,Head_Mid,1,0,1,1,1035,1035,False,False,100000
19406,Harvest_Festa_Hat,Harvest Festa Hat,Harvest Festa Hat,Harvest_Festa_Hat,iRO,regional_resource_reused,31368,31368,Headgear,Armor,,Head_Top,1,0,0,0,1677,1677,False,False,100000
18658,Holy_Santa_Beard,Holy Santa Beard,Santa's Holy Beard,Èò¼ö¿°,jRO,regional_resource_reused,"2238,2241,5155,5811,19783","2241,5155,5811,19783,20517",Headgear,Armor,,Head_Low,1,0,0,0,25,25,False,False,100000
18909,Isabella_Brown_Ear,Isabella Brown Ear,Piamette's Brown Ears,ÀÌ»çº§¶óºê¶ó¿î±Í¸ðÀÚ,iRO,regional_resource_reused,20413,20413,Headgear,Armor,,Head_Top,1,0,1,1,1031,1031,True,False,100000
5782,Hoplite_Helmet,Legionaire Helm,Legionaire Helm,ÁßÀåº¸º´ÀÇÅõ±¸,jRO,regional_resource_reused,18637,18637,Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",1,0,1,1,660,660,True,False,100000
5663,Libra_Diadem,Libra Diadem,Libra Diadem,ÃµÄª±Ãº¸°ü,iRO,regional_resource_reused,400079,400079,Headgear,Armor,,Head_Top,1,0,0,0,594,594,True,False,100000
19050,Loki_Nidhogg_Hat,Loki & Nidhoggur's Hat,Nidhoggur and Loki Hat,·ÎÅ°¿Í´ÏµåÈ£±×¸ðÀÚ,jRO,regional_resource_reused,20212,20212,Headgear,Armor,,Head_Top,1,0,1,1,1304,1304,True,False,100000
18918,Long_Octopus_Balloon,Long Octopus Balloon,Cute Octopus Balloon,³«ÁöÇ³¼±,iRO,regional_resource_reused,31425,31425,Headgear,Armor,,Head_Low,1,0,0,0,1040,1040,False,False,100000
19393,Magic_Star_TW,Magic Star,Strawberry Flavored Rice Ball,·°¿ä¸®08,iRO,regional_resource_reused,12098,,Headgear,Armor,,Head_Mid,1,0,0,0,0,0,False,False,100000
18883,Black_Witch_Hat,Mystery Witch Hat,Black Witch Hat,°ËÀº¸¶³àÀÇ¸ðÀÚ,iRO,regional_resource_reused,20395,20395,Headgear,Armor,,Head_Top,1,0,1,1,1006,1006,True,False,100000
420315,Morcegos_US,Naughty Bats,Naughty Bats,C_Ghost_Bat_TW,iRO,regional_resource_reused,420078,420078,Headgear,Armor,,Head_Low,1,0,0,0,2093,2093,False,False,100000
18639,Naval_Officer_Hat,Naval Officer Hat,Naval Officer Hat,ÇØ±º»ç°ü¸ðÀÚ,jRO,regional_resource_reused,400459,400459,Headgear,Armor,,Head_Top,1,0,1,1,792,792,True,False,100000
5759,Noah_Hat,Noah Hat,Noah's Hat,³ë¾ÆÀÇ¸ðÀÚ,jRO,regional_resource_reused,19922,19922,Headgear,Armor,,Head_Top,1,0,1,1,636,636,True,False,100000
5669,Poring_Party_Hat_J,Poring Party Hat J,Poring Party Hat,Æ÷¸µÆÄÆ¼¸ðÀÚ,jRO,regional_resource_reused,5318,5318,Headgear,Armor,,Head_Top,1,0,0,0,340,340,True,False,100000
18839,Poring_Sunglasses,Poring Sunglasses,Poring Sunglasses,Æ÷¸µ¼±±Û·¡½º,iRO,regional_resource_reused,"19117,19118,20295","19117,19118,20295",Headgear,Armor,,Head_Mid,1,0,1,1,954,954,False,False,100000
19175,Jack_Head,Pumpkin Head,Pumpkin Head,Àè¸Ó¸®,jRO,regional_resource_reused,20397,20397,Headgear,Armor,,"Head_Top,Head_Mid,Head_Low",1,0,1,1,1415,1415,True,False,100000
5763,Red_Bunny_Band,Red Bunny Band,Red Bunny Band,»¡°£Åä³¢¸Ó¸®¶ì,iRO,regional_resource_reused,19532,19532,Headgear,Armor,,Head_Top,1,0,0,0,640,640,True,False,100000
5740,Sagittarius_Diadem,Sagittarius Diadem,Sagittarius Diadem,ÀÎ¸¶±Ãº¸°ü,iRO,regional_resource_reused,"400061,400261","400061,400261",Headgear,Armor,,Head_Top,1,0,1,0,618,618,True,False,100000
18645,Sailor_Hat,Sailor Hat,Sailor Hat,¹Ù´å»ç¶÷ÀÇ¸ðÀÚ,jRO,regional_resource_reused,31059,31059,Headgear,Armor,,Head_Top,1,0,1,1,798,798,True,False,100000
5768,Sakura_Coronet,Sakura Coronet,Sakura Coronet,º¢²ÉÈ­°ü,jRO,regional_resource_reused,19768,19768,Headgear,Armor,,Head_Top,1,0,1,1,645,645,True,False,100000
18684,Showy_High_Cap,Showy High Cap,Showy High Cap,È­·ÁÇÑÇÏÀÌÄ¸,iRO,regional_resource_reused,19868,19868,Headgear,Armor,,Head_Top,1,0,1,1,830,830,True,False,100000
410215,Ear_OF_Spirit,Spirit Ears,Ear of Spirit,Grisly_Soul,iRO,regional_resource_reused,410276,410276,Headgear,Armor,,Head_Mid,1,0,0,0,2212,2212,False,False,100000
18647,Star_Eyepatch,Star Eyepatch,Stunning Star Eyepatch,º°¸ð¾ç¾È´ë,iRO,regional_resource_reused,410170,410170,Headgear,Armor,,Head_Top,1,0,0,0,800,800,False,False,100000
18640,Starfish_Headband,Starfish Headband,Starfish Headband,ºÒ°¡»ç¸®¸Ó¸®¶ì,iRO,regional_resource_reused,31060,31060,Headgear,Armor,,Head_Top,1,0,1,1,793,793,True,False,100000
18703,Stem_In_Mouth,Stem In Mouth,Stem in Mouth,ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,iRO,regional_resource_reused,"420017,420018,420019,420020,420021,420022","420017,420018,420019,420020,420021,420022",Headgear,Armor,,Head_Low,1,0,0,0,848,848,False,False,100000
18869,Donut_In_Mouth_J,Sugar Donut,Sugar Donut,ÀÔ¿¡¹®µµ³Ó,jRO,regional_resource_reused,5594,5594,Headgear,Armor,,Head_Low,1,0,0,0,569,569,False,False,100000
18751,Extreme_Luck_Clover,Super Lucky Clover,Lucky Clover,ÀÔ¿¡¹®³×ÀÙÅ¬·Î¹ö,jRO,regional_resource_reused,"5596,19713","5596,19713",Headgear,Armor,,Head_Low,1,0,0,0,571,571,False,False,100000
18523,Super_Scell,Super Scell,Thunderstorm Cloud,º­¶ô±¸¸§,jRO,regional_resource_reused,19519,19519,Headgear,Armor,,Head_Top,1,0,0,0,688,688,False,False,100000
18873,Sweet_Valentine_Out,Sweet Valentine Out,Sweet Valentine,½ºÀ§Æ®¹ß·»Å¸ÀÎ¸ðÀÚ,iRO,regional_resource_reused,18854,18854,Headgear,Armor,,Head_Top,1,0,0,0,865,865,True,False,100000
18682,Teardrop,Teardrop,Teardrop,´«¹°,iRO,regional_resource_reused,20335,20335,Headgear,Armor,,Head_Mid,1,0,0,0,828,828,False,False,100000
18856,W_King_Tiger_Doll_Hat,W King Tiger Doll Hat,White Tiger King Doll Hat,ÈòÈ£¶ûÀÌ¿Õ¸ðÀÚ,iRO,regional_resource_reused,20053,20053,Headgear,Armor,,Head_Top,1,0,0,0,973,973,True,False,100000
19145,Whistle,Whistle,Whistle,ÈÖÆÄ¶÷,jRO,regional_resource_reused,"20492,400000","20492,400000",Headgear,Armor,,Head_Low,1,0,0,0,1478,1478,False,False,100000
18577,24_Bolt,24 Bolt,24 Bolt,¸Ó¸®¹ÚÈù³ª»ç,jRO,regional_resource_reused,19510,19510,Headgear,Armor,,Head_Mid,10,0,0,0,696,696,False,False,100000
19041,666_DevilEar,666 Styles Demon's Ears,Black Fairy Ears,°ËÀº¿äÁ¤ÀÇ±Í,jRO,regional_resource_reused,5820,5820,Headgear,Armor,,Head_Mid,10,0,0,0,498,498,False,False,100000
19036,Brabery_Hat,Adventurer's Hat,Adventurer's Hat,¸ðÇè°¡ÀÇ¸ðÀÚ,jRO,regional_resource_reused,19581,19581,Headgear,Armor,,Head_Top,10,0,1,0,891,891,True,False,100000
18786,Anemos_Mask,Anemos Mask,Anemos Mask,¾Æ³×¸ð½º°¡¸é,jRO,regional_resource_reused,410020,410020,Headgear,Armor,,Head_Mid,10,0,0,0,906,906,False,False,100000
19010,Baby_Dragon_Hat,Baby Dragon Hat,Baby Dragon Hat,¾Æ±âµå·¡°ï,jRO,regional_resource_reused,"5531,19559","5531,19559",Headgear,Armor,,Head_Top,10,0,0,0,525,525,False,False,100000
18969,Boss_Beret,Beret Boss Hat,Boss Beret Hat,º¸½ºº£·¹¸ð,jRO,regional_resource_reused,"19189,19190,19191,19192,19193,19194,19195,19196","19189,19190,19191,19192,19193,19194,19195,19196",Headgear,Armor,,Head_Top,10,0,1,1,1134,1134,True,False,100000
18746,Chilly_Breath,Chilly Breath,Chilly Breath,³Ã±âÀÔ±è,jRO,regional_resource_reused,"19992,101161,1000227,1000709",19992,Headgear,Armor,,Head_Low,10,0,0,0,885,885,False,False,100000
18627,Dried_Leaf,Dried Leaf,Dried Leaf,°­¾ÆÁöÇ®,iRO,regional_resource_reused,"18536,20193,26120","18536,20193",Headgear,Armor,,Head_Low,10,0,0,0,711,711,False,False,100000
5679,Engineer_Cap,Engineer Cap,Engineer Cap,¿£Áö´Ï¾îÄ¸,jRO,regional_resource_reused,19364,19364,Headgear,Armor,,Head_Top,10,0,1,1,608,608,True,False,100000
5916,Exosrcist_Glass,Exorcist Glasses,Demon's Glasses,Åð¸¶ÀÇ±Û·¡½º,jRO,regional_resource_reused,"410079,410080","410079,410080",Headgear,Armor,,Head_Mid,10,0,0,0,1169,1169,False,False,100000
5630,F_Charming_Ribbon,F Charming Ribbon,Charming Ribbon,¿¹»Û¸®º»,iRO,regional_resource_reused,5140,5140,Headgear,Armor,,Head_Top,10,0,1,1,211,211,True,False,100000
5625,F_Chick_Hat,F Chick Hat,Chick Hat,º´¾Æ¸®¸ðÀÚ,iRO,regional_resource_reused,"5283,19129,19608","5283,19129,19608",Headgear,Armor,,Head_Top,10,0,0,0,311,311,False,False,100000
5613,F_Flying_Angel,F Flying Angel,Flapping Angel Wing,ºñ»óÇÏ´ÂÃµ»ç,iRO,regional_resource_reused,"5210,5269,19859","5210,5269,19859,480565",Headgear,Armor,,Head_Top,10,0,0,0,264,264,True,False,100000
5617,F_Hibiscus,F Hibiscus,Hibiscus,ºÎ¿ë,iRO,regional_resource_reused,5139,"5139,480422",Headgear,Armor,,Head_Top,10,0,0,0,210,210,False,False,100000
5641,F_Robo_Eye,F Robo Eye,Robo Eye,·Îº¸¾ÆÀÌ,iRO,regional_resource_reused,"5325,19086,20145","5325,19086,20145",Headgear,Armor,,Head_Mid,10,0,0,0,345,345,False,False,100000
5865,Filir_Wing_Ears,Filir's Wing Ears,Filir's Pinions,ÇÊ¸®¸£ÀÇ³¯°³,jRO,regional_resource_reused,"5664,19853","5664,19853",Headgear,Armor,,Head_Mid,10,0,0,0,595,595,False,False,100000
18737,Fortier_Mask,Fortier Masque,Fortier Mask,Æ÷Æ¼¾îÀÇ°¡¸é,jRO,regional_resource_reused,410018,410018,Headgear,Armor,,Head_Mid,10,0,0,0,876,876,False,False,100000
18590,Gemma_Hairband,Gemma Hairband,Demon Hairband,·é¸Åµì¸Ó¸®¶ì,jRO,regional_resource_reused,"5585,31206","5585,31206",Headgear,Armor,,Head_Top,10,0,1,1,564,564,True,False,100000
18555,General_Helmet,General Helmet,Dragon General Helm,Àå±ºÀÇÅõ±¸,jRO,regional_resource_reused,"19263,20008","19263,20008",Headgear,Armor,,Head_Top,10,0,1,1,729,729,True,False,100000
5934,Happy_Balloon_J,Happy Balloon,Happy Balloon,ÇØÇÇ¹ú·é,jRO,regional_resource_reused,"19095,20344","19095,20344",Headgear,Armor,,Head_Low,10,0,0,0,1289,1289,False,False,100000
18532,Heart_Ribbon_Band,Heart Ribbon Hairband,Heart Ribbon Hairband,ÇÏÆ®¸®º»¸Ó¸®¶ì,jRO,regional_resource_reused,20021,20021,Headgear,Armor,,Head_Top,10,0,1,1,708,708,True,False,100000
18568,Humming_Bird,Humming Bird,Humming Bird,³ë·¡ÇÏ´Â»õ,jRO,regional_resource_reused,19516,19516,Headgear,Armor,,Head_Top,10,0,0,0,702,702,False,False,100000
5610,Ice_Wing_Ear,Ice Wing Ear,Ice Wing Ears,¾óÀ½³¯°³±Í,jRO,regional_resource_reused,19826,19826,Headgear,Armor,,Head_Mid,10,0,0,0,584,584,False,False,100000
18542,Love_Guard,Love Guard,Benevolent Guardian,¹Ú¾ÖÀÇ¼öÈ£,jRO,regional_resource_reused,19673,19673,Headgear,Armor,,"Head_Mid,Head_Top",10,0,1,1,716,716,True,False,100000
5764,Love_Rabbit_Hood,Love Rabbit Hood,Love Rabbit Hood,Åä³¢º¸´Ö,jRO,regional_resource_reused,"5568,5593,19875,19938","5568,5593,19875,19938",Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",10,0,1,1,549,549,False,False,100000
5930,Magical_Feather,Magical Feather,Magical Feather,¸ÅÁöÄÃÆä´õ,jRO,regional_resource_reused,"19211,31040","19211,31040",Headgear,Armor,,Head_Top,10,0,1,1,1279,1279,True,False,100000
5971,Moon_Eyepatch,Moon Eyepatch,Moon Eyepatch,´ÞÀÇ¾È´ë,jRO,regional_resource_reused,19289,19289,Headgear,Armor,,Head_Mid,10,0,1,1,1370,1370,False,False,100000
18799,Nero_Mask,Nero Mask,Mask of Nero,³×·Î°¡¸é,jRO,regional_resource_reused,410019,410019,Headgear,Armor,,Head_Mid,10,0,0,0,917,917,False,False,100000
5674,Pig_Moneybox,Pig Moneybox,Piggie Bank,µÅÁöÀú±ÝÅë,jRO,regional_resource_reused,20228,20228,Headgear,Armor,,Head_Top,10,0,0,0,603,603,False,False,100000
18955,Pirates_Foolish,Pirate's Folly,Pirate's Folly,ÇØÀûÀÇÀÚÁ¸½É,iRO,regional_resource_reused,5501,"5501,5774",Headgear,Armor,,Head_Top,10,0,1,1,496,496,True,False,100000
5879,Poring_Sunglasses_J,Poring Sunglasses,Poring Sunglasses,Æ÷¸µ¼±±Û·¡½º,jRO,regional_resource_reused,"19117,19118,20295","19117,19118,20295",Headgear,Armor,,Head_Mid,10,0,0,0,954,954,False,False,100000
18552,Proba_Angel_Blessing,Proba Angel Blessing,Blessed Apprentice Angel,¾Æ±âÃµ»ç»ó,jRO,regional_resource_reused,"5443,23545",5443,Headgear,Armor,,Head_Top,10,0,1,1,444,444,True,False,100000
18558,Sinsuncho_Hat,Sinsuncho Hat,Sinsuncho Hat,½Å¼±ÃÊ¸ðÀÚ,jRO,regional_resource_reused,19535,19535,Headgear,Armor,,Head_Top,10,0,0,0,730,730,False,False,100000
18935,There_Is_Something,There is Something,There is...Something...,¹º°¡ÀÖ¾î,jRO,regional_resource_reused,"20183,29162",20183,Headgear,Armor,,Head_Top,10,0,1,1,1091,1091,False,False,100000
19018,White_Choco_Bear,White Chocolate Bear Hat,White Chocolate Bear Hat,Å©¸®½º¸¶½ºÈò°õ¸ðÀÚ,jRO,regional_resource_reused,"18850,19707","18850,19707",Headgear,Armor,,Head_Top,15,0,1,1,966,966,True,False,100000
5814,Ati_Atihan_Hat3,2011 Pagdayaw,2011 Pagdayaw,¾ÆÆ¼¾ÆÆ¼¸ðÀÚ,iRO,regional_resource_reused,"5263,5299","5263,5299",Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",20,0,0,0,303,303,False,False,100000
18618,Airplane_Hat,Airplane Hat,Rockabilly Hair,ºñÇà±â¸ðÀÚ,iRO,regional_resource_reused,20278,20278,Headgear,Armor,,Head_Top,20,0,1,1,775,775,True,False,100000
18708,Candy_Hat,Candy Hat,Candy Hat,Äµµð¸ðÀÚ,iRO,regional_resource_reused,31459,31459,Headgear,Armor,,Head_Top,20,0,0,0,853,853,True,False,100000
18666,CD_In_Mouth,CD In Mouth,CD in Mouth,ÀÔ¿¡¹«´ÂÄÞÆÑÆ®µð½ºÅ©,jRO,regional_resource_reused,420003,420003,Headgear,Armor,,Head_Low,20,0,0,0,815,815,False,False,100000
19079,CelestialWoman_Flower,Celestial Woman's Flower,Celestial Woman's Flower,¼±³àÀÇ²É,jRO,regional_resource_reused,5437,5437,Headgear,Armor,,Head_Top,20,0,1,1,438,438,True,False,100000
18711,Electric_Sunglass,Electric Sunglass,Electric Sunglass,µ¶Æ¯ÇÑÆÐ¼Ç¾È°æ,iRO,regional_resource_reused,"18813,19181,19284","18813,19181,19284",Headgear,Armor,,Head_Mid,20,0,0,0,856,856,False,False,100000
18712,Fan_In_Mouth,Fan In Mouth,Fan in Mouth,ÀÔ¿¡¹«´ÂºÎÃ¤,iRO,regional_resource_reused,420055,420055,Headgear,Armor,,Head_Low,20,0,0,0,857,857,False,False,100000
18512,Necktie_Of_Tippler,Juho Necktie,Necktie of Drunkard,³ØÅ¸ÀÌ,jRO,regional_resource_reused,"5442,20208","5442,20208",Headgear,Armor,,Head_Top,20,0,1,1,443,443,True,False,100000
18882,Kannam_On_Head,Kannam On Head,Kannam on Head,Ä­³²¸ðÀÚ,iRO,regional_resource_reused,400319,400319,Headgear,Armor,,Head_Top,20,0,0,0,1003,1003,True,False,100000
18678,Leek_In_Mouth,Leek In Mouth,Leek in Mouth,ÀÔ¿¡¹«´Â´ëÆÄ,iRO,regional_resource_reused,19238,19238,Headgear,Armor,,Head_Low,20,0,0,0,824,824,False,False,100000
18713,Monkey_On_Fur_Hat,Monkey On Fur Hat,Monkey Fur Hat,¿ø¼þÀÌÅÐ¸ðÀÚ,iRO,regional_resource_reused,20179,20179,Headgear,Armor,,Head_Top,20,0,1,1,858,858,True,False,100000
19035,Otter_Hat,Otto Hat,Fur Seal Hat,ÆÛ¾Á¸ðÀÚ,jRO,regional_resource_reused,5556,5556,Headgear,Armor,,Head_Top,20,0,1,1,540,540,True,False,100000
18693,Sleeping_Kitty_Cat,Sleeping Kitty Cat,Sleeping Kitty Cat,ÀáÀÚ´Â°í¾çÀÌ¸ðÀÚ,iRO,regional_resource_reused,19739,19739,Headgear,Armor,,Head_Top,20,0,1,1,838,838,True,False,100000
18710,Sugared_Fruit_Stick,Sugared Fruit Stick,Sugared Fruit Stick,ÀÔ¿¡¹«´Â¼³ÅÁ°úÀÏ,iRO,regional_resource_reused,20336,20336,Headgear,Armor,,Head_Low,20,0,0,0,855,855,False,False,100000
18663,Sunglasses_Bball_Hat,Sunglasses Baseball Hat,Sunglasses Baseball Hat,¼±±Û¶ó½º¾ß±¸¸ðÀÚ,iRO,regional_resource_reused,31805,31805,Headgear,Armor,,Head_Top,20,0,1,1,812,812,True,False,100000
18697,Syringe_In_Mouth,Syringe In Mouth,Syringe in Mouth,ÀÔ¿¡¹«´ÂÁÖ»ç±â,iRO,regional_resource_reused,19240,19240,Headgear,Armor,,Head_Low,20,0,0,0,842,842,False,False,100000
18619,Thief_Bandana,Thief Bandana,Thief Bandana,µµÀûµÎ°Ç,iRO,regional_resource_reused,5944,5944,Headgear,Armor,,Head_Top,20,0,0,0,776,776,True,False,100000
18543,Witchs_Hat,Witchs Hat,Witch Hat,¸¶³àÀÇ¸ðÀÚ,jRO,regional_resource_reused,"18656,18810,19903","18656,18810,19903",Headgear,Armor,,Head_Top,20,0,1,1,717,717,True,False,100000
18529,Drooping_Wild_Rose,Accurate Wild Rose,Drooping Wild Rose,¿ÍÀÏµå·ÎÁî¸ðÀÚ,jRO,regional_resource_reused,"5557,19530","5557,19530",Headgear,Armor,,"Head_Mid,Head_Top",30,0,1,1,541,541,True,False,100000
18550,Asgard_Blessing,Asgard Blessing,Asgard Blessing,¾Æ½º°¡¸£µåÀÇÃàº¹,iRO,regional_resource_reused,19742,19742,Headgear,Armor,,Head_Top,30,0,1,1,724,724,True,False,100000
18939,Black_Cat_Ears_Beret,Black Cat Ears Beret,Black Cat Ears Beret,°ËÀº°í¾çÀÌ±Íº£·¹¸ð,jRO,regional_resource_reused,20191,20191,Headgear,Armor,,Head_Top,30,0,1,1,1071,1071,True,False,100000
5657,Antique_Pipe_J,Captain's Pipe,Captain's Pipe,¾ØÆ¼Å©´ã¹î´ë,jRO,regional_resource_reused,5377,"5377,420351",Headgear,Armor,,Head_Low,30,0,0,0,383,383,False,False,100000
5623,F_Alice_Doll,F Alice Doll,Alice Doll,¿¤¸®½º¸ðÀÚ,iRO,regional_resource_reused,"5137,19716","5137,19716,480420",Headgear,Armor,,Head_Top,30,0,1,1,208,208,False,False,100000
5634,F_Kettle_Hat,F Kettle Hat,Kettle Hat,ÁÖÀüÀÚ¸ðÀÚ,iRO,regional_resource_reused,5291,5291,Headgear,Armor,,Head_Top,30,0,0,0,318,318,True,False,100000
5639,F_Magic_Eyes,F Magic Eyes,Magic Eyes,¸ÅÁ÷¾ÆÀÌÁî,iRO,regional_resource_reused,"5138,18734,19130","5138,18734,19130",Headgear,Armor,,Head_Top,30,0,0,0,209,209,True,False,100000
5638,F_Puppy_Hat,F Puppy Hat,Puppy Hat,°­¾ÆÁö¸ðÀÚ,iRO,regional_resource_reused,"5182,5454","5182,5454,480476",Headgear,Armor,,Head_Top,30,0,0,0,234,234,False,False,100000
5629,F_Vacation_Hat,F Vacation Hat,Vacation Hat,¹ÙÄ²½º¸ðÀÚ,iRO,regional_resource_reused,"5287,5456","5287,5456",Headgear,Armor,,Head_Top,30,0,1,1,315,315,False,False,100000
5627,F_Vane_Hairpin,F Vane Hairpin,Vane Hairpin,Ç³Â÷ºñ³à,iRO,regional_resource_reused,5285,5285,Headgear,Armor,,Head_Top,30,0,1,1,313,313,False,False,100000
5632,F_Vanilmirth_Hat,F Vanilmirth Hat,Vanilmirth Hat,¹Ù´Ò¹Ì¸£½º¸ðÀÚ,iRO,regional_resource_reused,"5289,19839","5289,19839",Headgear,Armor,,Head_Top,30,0,0,0,317,317,False,False,100000
5631,F_Water_Lily_Crown,F Water Lily Crown,Water Lily Crown,¼ö·Ã¿Õ°ü,iRO,regional_resource_reused,5284,5284,Headgear,Armor,,Head_Top,30,0,1,1,312,312,False,False,100000
18593,Fancy_Mini_Crown,Fancy Mini Crown,Fancy Mini Crown,¹Ì´ÏÅ©¶ó¿î1,jRO,regional_resource_reused,19522,19522,Headgear,Armor,,Head_Top,30,0,1,1,707,707,True,False,100000
