Id,AegisName,Name,Category,Reason
18825,Money_Lost_Spirit,Grief for Greed,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ·À»ÀÒÀºÀÚÀÇ¸¶À½)"
18831,2012RMSCNO4,2012 RWC Special Helmet,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=2012RMSCNO4)"
18832,Rolf_Von_Gigue_666,Rolf Von Gigue 666,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¶öÇÁÆùÁö°Ô666¼¼)"
18833,Marin_Crown,Marin Crown,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¸¶¸°ÀÇ°ü)"
18838,Angeling_Woolly_Hat,Angeling Woolly Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿£Á©¸µÅÐ¸ðÀÚ)"
18843,Small_Deviling_Hat,Small Deviling Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=½º¸ôµ¥ºô¸µ¸ðÀÚ)"
18844,Blue_Poring_Bubble,Blue Poring Bubble,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÆÄ¶õÆ÷¸µÇ³¼±)"
18846,C_Guard_Of_Neptune,Seagod Protector,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇØ½ÅÀÇ¼öÈ£)"
18847,Jolly_Roger,Jolly Roger,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Á¹¸®·ÎÀú)"
18855,Aviator_Hat,Aviator Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿¡ºñ¿¡ÀÌÅÍ¸ðÀÚ)"
18857,Curupira_Hat,Curupira Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Äí·çÇÇ¶ó¸ðÀÚ)"
18858,Pink_Angeling_Bubble,Pink Angeling Bubble,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÇÎÅ©¿£Á©¸µÇ³¼±)"
18859,Angeling_Bubble,Angeling Bubble,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿£Á©¸µÇ³¼±)"
18864,Earth_Goddess_Flower_J,Earth Goddess Flower,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Àå¹Ì¸Ó¸®¶ì)"
18866,Owlduke_Silk_Hat,Owl Duke Silk Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾Æ¿ïµàÅ©ÀÇ½ÇÅ©ÇÞ)"
18867,Vajra,Vajra,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹ÙÁê¶ó)"
18872,Snake_Hat,Snake Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=¹ì¸ðÀÚ)"
18877,Baron_Evil_Eye,Baron's Evil Eye,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ù·ÑÀÇ¸¶¾È)"
18879,Angry_Scorpion_Hat,Angry Scorpion Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ºÄÝÇÇ¿Â¸ðÀÚ)"
18881,Yggdrasil_Hat,World Tree Hats,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼¼°è¼öÀÇ¸ðÀÚ)"
18884,Tatenasi_Helmet,Tatenasi Helm,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±âµ¿ÇüÅõ±¸)"
18885,Jejecap,Jejecap,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Á¦Á¦Ä¸)"
18887,Aqua_Bunny_Band,Aqua Bunny Band,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¾ÆÄí¾Æ¹ö´Ï¹êµå)"
18888,Maroon_Bunny_Band,Maroon Bunny Band,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¸¶·é¹ö´Ï¹êµå)"
18889,Golden_Bunny_Band,Golden Bunny Band,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°ñµç¹ö´Ï¹êµå)"
18890,Gray_Bunny_Band,Gray Bunny Band,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=±×·¹ÀÌ¹ö´Ï¹êµå)"
18892,Ufo_Poring_Hat,Ufo Poring Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=UFOÆ÷¸µ¸ðÀÚ)"
18893,Dragon_Claw_Helm,Dragon Claw Helm,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿ë¹ßÅéÇï¸ä)"
18896,Pterios_Fins,Pterios Fins,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÇÁ·¹Æ¼¸®¿À½ºÁö´À·¯¹Ì)"
18897,Azure_Diadem,Azure Diadem,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÇÏ´Ã»ö¿Õ°ü)"
18898,Yggdrasil_Herald_Crown,Yggdrasil Herald Crown,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¼¼°è¼öÀÇ¸ðÀÚ)"
18900,Weisswurst,Weisswurst,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¹ÀÇî¼Ò½ÃÁö)"
18901,Seppl_Hat,Seppl Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=µ¶ÀÏÃàÁ¦¸ðÀÚ)"
18903,Frozen_Land_Rose,Frozen Land Rose,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾ó¾îºÙÀº¶¥ÀÇÀå¹Ì)"
18904,Man_Medal,Man's Pride,Headgear,"Regional headgear ClassNum/View mismatch (Server=jRO, ClassNum=1333, View=775)"
18905,Butterfly_Barrettes,Butterfly Wing Hair Clip,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=³ªºñÀÇÆ®À©¹Ù·¿)"
18906,Holy_Rosario,Ichthys's Rosary,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼º½º·¯¿î·Î»ç¸®¿À)"
18908,Isabella_Red_Ear,Isabella Red Ear,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÀÌ»çº§¶ó·¹µå±Í¸ðÀÚ)"
18910,Isabella_Blue_Ear,Isabella Blue Ear,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÀÌ»çº§¶óºí·ç±Í¸ðÀÚ)"
18915,Blood_Buffterfly,Blood Butterfly Ears,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÇÇ¹¯Àº³ªºñ±Í)"
18916,Bear_Balloon,Bear Balloon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°õµ¹ÀÌÇ³¼±)"
18920,Bork,Bork,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=º¸¾îÅ©)"
18924,Fez_Of_Gentle,Gentleman Fez,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=½Å»çÀÇÆäÁî)"
18926,Green_Foxtail,Green Foxtail,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=³ì»ö°­¾ÆÁöÇ®)"
18929,Elephant_Model_Hat,Elephant Model Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÄÚ³¢¸®¸ðÇü¸ðÀÚ)"
18930,Gorilla_Model_Hat,Gorilla Model Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°í¸±¶ó¸ðÇü¸ðÀÚ)"
18931,Lion_Model_Hat,Lion Model Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¶óÀÌ¿Â¸ðÇü¸ðÀÚ)"
18932,Rhino_Model_Hat,Rhino Model Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÄÚ»Ô¼Ò¸ðÇü¸ðÀÚ)"
18934,Fox_Ears_Bell_Ribbon,Fox Ears Bell Ribbon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿©¿ì±Í¹æ¿ï¸®º»)"
18937,Memories_Of_Lovers,Memory of Lovers,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸Þ¸ð¸®¿Àºê·¯¹ö½º)"
18941,Hunting_Cap_Of_Gust,Hunting Cap of Gust,Headgear,"Regional headgear ClassNum/View mismatch (Server=jRO, ClassNum=1076, View=1477)"
18947,Pipe_Of_Jiraiya,Jiraiya's Pipe,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Áö¶óÀÌ¾ßÀÇ´ã¹î´ë)"
18949,Scroll_Of_Tsunade,Tsunade's Scroll,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ã÷³ªµ¥ÀÇÀÎ¼ú¼­)"
18950,Gerhard_Von_Devi,Gerhard Von Deviruchi,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°Ô¸£ÇÏ¸£Æ®Æùµ¥ºñ)"
18959,Old_Pink_Poo_Hat,Old Pink Poo Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿À·¡µÈÇÎÅ©»ö°Å½Ã±â)"
18962,Panda_Balloon,Panda Balloon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÆÇ´ÙÇ³¼±)"
18968,Jinn_Marin_Balloon,Demon Blue Poring Bubble,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Á¤·É¸¶¸°Ç³¼±)"
18987,RWC13_Jormungandr_Hat,RWC13 Jormungandr Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿ä¸£¹®°£µåÅõ±¸)"
18992,New_Year_Hairpin,New Year Hairpin,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸¶³×Å°¸ðÄ¡¹Ù³ª)"
18993,Flower_Hat,Flower Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=²É¹«´Ì¸ðÀÚ)"
19004,Happy_Balloon,Happy Balloon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Çàº¹ÀÇÇ³¼±)"
19011,Little_Devil_S_Horn,Little Devil's Horn,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼Ò¾Ç¸¶ÀÇÀÛÀº»Ô)"
19014,Gravekeeper_Blinker,Gravekeeper's Blinker,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹¦Áö±âÀÇ´«°¡¸®°³)"
19021,Gigant_Helm,Gigant Helm,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±â°£Æ®Çï¸§)"
19022,Floating_Stone_Of_Int,Floating Stone Of Intelligence,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºÎÀ¯ÇÏ´ÂÇöÀÚÀÇµ¹)"
19023,Q_Scaraba_Crown,Queen Scaraba Helmet,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿©¿Õ½ºÄ«¶ó¹ÙÅõ±¸)"
19024,Protect_Feathers,Protect Feathers,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÁ·ÎÅØÆ®Æä´õ)"
19025,Puppy_Ears_Hat_Jp,Puppy Ears Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°­¾ÆÁö±Í¸ðÀÚ)"
19027,10_Type_Glasses,10 Type Glasses,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=10½Ä¾È°æ)"
19034,37_Sculpt,307 Styles Scute,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÁ·¹Æ¼¸®¿À½ºÁö´À·¯¹Ì)"
19037,93_BloodyWing,93 Styles Bloody Wings,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÇ¹¯Àº³ªºñ±Í)"
19042,Maneater_Flower_Hairpin,Maneater Flower Hairpin,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ÄÀÎ²É¸ðÀÚ)"
19045,14_RainbowWing,104 Styles Rainbow Feathers,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÆÄ¶õ±ÍÀå½Ä)"
19046,DeadlyPoison_Manteau,Poisonous Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸Íµ¶ÀÇ¸ÁÅä)"
19047,Angeling_KnitCap,Angeling Knit Cap,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿£Á©¸µÅÐ¸ðÀÚ)"
19048,Elemental_Clothe,Elemental Tights,Armor,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿ø¼ÒÀÇ¿Ê)"
19081,Faceworm_Egg_Shell,Faceworm Egg Shell,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÆäÀÌ½º¿ú¾Ë²®Áú)"
19082,Bio_Protector,Bio Protector,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹ÙÀÌ¿ÀÇÁ·ÎÅØÅÍ)"
19083,Mask_of_Hero,Mask of Hero,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿µ¿õÀÇ¸¶½ºÅ©)"
19102,Pale_Moon_Hat,Pale Moon Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=³ªÀÌÆ®½ºÆÐ·Î¿ìÇÞ)"
19103,Kings_Crown,Old King’s Crown,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°í´ë¿ÕÀÇ¿Õ°ü)"
19104,YDragon_SkyWing,Dragon Emperor's Wing,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È²·æÀÇÇÏ´Ã³¯°³)"
19105,Explosion_Gum,Explosion Gum,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÍ½ºÇÃ·ÎÁ¯²­)"
19106,Magicstone_Of_Grace,Blessing of Gemstone,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸¶¹ý¼®ÀÇÀºÇý)"
19112,Tengu_Scroll,Tengu Scroll,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ãµ±¸ÀÇµÎ·ç¸¶¸®)"
19116,Red_Baby_Dragon,Red Baby Dragon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=·¹µåº£ÀÌºñµå·¡°ï)"
19125,Cylinder_Hairband,Cylinder Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ÃÇè°üÇì¾î¹êµå)"
19137,Strawberry_In_Mouth_,Strawberry Mouth Guard,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÔ¿¡¹«´Âµþ±â)"
19144,Felock_Cap_,Ferlock's Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°ËÀº¼±Àå¸ðÀÚ)"
19155,Demons_Eye,Demon's Eyes,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿ä¸¶ÀÇ´«)"
19156,Lunar_Rainbow,Lunar Rainbow,Headgear,"Regional headgear ClassNum/View mismatch (Server=jRO, ClassNum=1019, View=704)"
19163,CatharinaPawnBrad60,Catherina Von Blood,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ä«Å¸¸®³ªÆùºê·¹µå60¼¼)"
19171,Magician_Knithat,Magician Knit Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºí·¢½º¿þÅÍ¸ðÀÚ)"
19212,Malangdo_Pirate,Malangdo Pirate Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸»¶ûÇØÀû´Ü¸ðÀÚ)"
19219,JP_EV12,Drooping Chuni Penguin,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=JP_EV12)"
19262,Jirant_Circlet,Ancient Dragon Crown,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Jirant_Circlet)"
19269,Angel_Of_Happiness_J,Happy Flapping Angel Wings,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Çàº¹ÀÇÃµ»ç)"
19273,Gemini_RedEyes,Gemini S-58 Eyes (Red),Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Gemini_RedEyes)"
19307,Willothewisp,Will-O-Wisp,Headgear,"Regional headgear appearance ClassNum has no non-regional reuse evidence (Server=jRO, ClassNum=880)"
19314,Royal_Mantle,Royal Mantle,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Royal_Mantle)"
19327,Feather_Of_Seraphim,Seraphim Feather,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Feather_Of_Seraphim)"
19329,Hand_Of_Devil,Devil's Hand,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿ë¹ßÅéÇï¸ä)"
19337,Hat_of_Goggle,Goggle Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Hat_of_Goggle)"
19342,Bull_Hat,Bull Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼Ò°¡Á×¸ðÀÚ)"
19343,Circlet_Of_Phoenix,Circlet of Phoenix,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Å©¸²ÈúÆ®ÀÇ¿Õ°ü)"
19347,Clinging_Doram_1,Cuddly Siamese Cat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Special_Doram_Hat)"
19387,Exa_Goat_Cap,Experimental Goat Cap,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Exa_Goat_Cap)"
19388,Crow_Tengu_Mask_Z,Celestial Crow Mask,Headgear,"Regional headgear ClassNum/View mismatch (Server=iRO, ClassNum=0, View=1287)"
19391,Eyes_Of_Illusion,Eyes Of Illusion,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Eyes_Of_Illusion)"
19398,Falcon_Feather,Falcon Feather,Headgear,"Regional headgear ClassNum/View mismatch (Server=iRO, ClassNum=0, View=1143)"
19399,Grand_Peco_Band_Z,Grand Peco Hairband,Headgear,"Regional headgear ClassNum/View mismatch (Server=iRO, ClassNum=0, View=473)"
19400,Sleepr_Hat_Z,Sleeper Hat,Headgear,"Regional headgear ClassNum/View mismatch (Server=iRO, ClassNum=0, View=590)"
19401,Gothic_Heart_Wing_TW,Fallen Wing Hairpin,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿¤¸®½º¸ðÀÚbox)"
19407,Work_Cap,Work Cap,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Work_Cap)"
19408,Charm_Of_Misticfrozen,Charm of Mystic Frozen,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=·Îº¸¾ÆÀÌbox)"
19409,Black_Feather,Black Feather Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Black_Feather)"
19426,King_Of_Spirit_Circlet,King Of Spirit Circlet,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾î¼¾µåÅ©¶ó¿î)"
19446,Injured_Eyepatch_JP_,Injured Eyepatch,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºÎ»óÀÚÀÇ¾È´ë)"
19451,Heavenly_Order,Heavenly Order,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ãµ»çÀÇ±Í°ÉÀÌ)"
19452,Heavenly_Order_,Heavenly Order,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ãµ»çÀÇ±Í°ÉÀÌ)"
19453,Jejecap_JP,Jeje Cap,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Á¦Á¦Ä¸)"
19495,Diabolus_Wing,Diabolus Wing,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºí·¯µðÃµ»ç³¯°³±Í)"
19498,CitrusRibbon,Citrus Ribbon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=CitrusRibbon)"
20711,Manteau_Of_Diego,Diego Shawl,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=µð¿¡°íÀÇ¸ÁÅä)"
20713,Manteau_Of_Torrent,Torrent Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°Ý·ùÀÇ¸ÁÅä)"
20714,Assassin_Muffler,Assassin's Muffler,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾Ï»ìÀÚÀÇ¸ÓÇÃ·¯)"
20715,Earthquake_Manteau,Earthquake Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°ÝÁøÀÇ¸ÁÅä)"
20716,Esprit_Manteau,Esprit Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¡½ºÇÁ¸®¸ÁÅä)"
20720,Manteau_Of_Storm,Storm Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÆøÇ³ÀÇ¸ÁÅä)"
20722,Soul_Of_Tree,Tree Spirit Shawl,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=³ª¹«ÀÇÈ¥)"
20723,Manteau_Of_Hunter,Hunter's Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=»ç³É²ÛÀÇ¸ÁÅä)"
20724,Love_Dad_Wings_2012,Love Dad Wings 2012,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=idRO, Resource=¾Æ¹öÁö»ç¶û³¯°³2012)"
20726,Fire_Dragon_Coat,Fire Dragon's Coat,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È­·æÀÇ¿ÜÅõ)"
20728,Water_Dragon_Coat,Water Dragon Coat,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼ö·æÀÇ¿ÜÅõ)"
20729,Wind_Dragon_Coat,Wind Dragon Coat,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ç³·æÀÇ¿ÜÅõ)"
20730,Loyalists_Hood,Loyalists Hood,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ãæ½ÅÀÇµÎ°Ç)"
20731,Ground_Dragon_Coat,Earth Dragon's Coat,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Áö·æÀÇ¿ÜÅõ)"
20734,Manteau_Of_Leafwind,Manteau of Leafwind,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸ÁÅä¿Àºê·¯ÇÁÀ©µå)"
20735,Manteau_Of_Flame_Heart,Manteau of Flame Heart,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÁ·¹ÀÓÇÏÆ®¸ÁÅä)"
20745,Manteau_Of_Mistic_Froz,Manteau of Mystic Frozen,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸ÁÅä¿Àºê¹Ì½ºÆ½Æ÷·ÎÁð)"
20747,Manteau_Great_Nature,Manteau of Great Nature,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸ÁÅä¿Àºê±×·¹ÀÌÆ®³×ÀÌÃÄ)"
20769,Small_Hut_Manteau,Twilight Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼Ò¾ÏÀÇ¸ÁÅä)"
20770,Limnil_Cape,Andfreimnir's Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾Èµµºê¸²´ÒÀÇ¸ÁÅä)"
20771,Choas_Manteau,Chaotic Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È¥µ·ÀÇ¸ÁÅä)"
20772,Grudge_Manteau,Grudge Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿ø³äÀÇ¸ÁÅä)"
20774,Cutoff_Manteau,King of Void's Garment,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Àý¹«ÀÇ¸ÁÅä)"
20796,Soheon_Winged_Robe,Seohyun's Robe,Armor,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼ÒÇöÀÇ³¯°³¿Ê)"
20797,Etran_Shirt,Etran Shirt,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¡¶ã¶ûÀÇ¼ÅÃ÷)"
20799,Elemental_Towel,Elemental Towel,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿ø¼ÒÀÇÅ¸¿ù)"
20800,Enforcer_cape,Enforcer Cape,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÁýÇàÀÚÀÇ¸ÁÅä)"
20815,SeraphimRobe,Seraphim Robe,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ä¡Ãµ»çÁ¦ÀÇ¾Ï±¤¿ÜÅõ)"
20816,Yoichi_Muffler,Yoichi's Shawl,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿äÀÌÄ¡ÀÇ¸ÓÇÃ·¯)"
20826,Angel_feather,Angel Feather,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿£Á©Æä´õ)"
20831,Elder_Spirit,Adventurer's Spirit,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¤´õÀÇ¿µÈ¥)"
20836,Skin_Of_Lindwurm,Skin of Lindwyrm,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸°µåºí·ëÀÇ²®Áú)"
20837,Skin_Of_Gwiber,Skin of Gwiber,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±×À§¹öÀÇ²®Áú)"
20841,Golden_Angel_Wing_TH,Golden Angel Wing,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¾Æ¹öÁö»ç¶û³¯°³2012)"
20845,Skin_Of_Marraco,Skin of Malach,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Skin_Of_Marraco)"
20852,Jirant_Cloak,Witch's Cloak,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Áö¶õÆ®¸ÁÅä)"
20853,Rudo_Black_Wings,Rudo's Black Wing,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=·çµµÀÇ°ËÀº³¯°³)"
