Item ID,AegisName,English Name,Category,SubType,EquipLevelMin,Slots,NPC Route,Price
31157,C_Spirit_Chain,Costume Soul Ring,Costumes,Costume,0,0,Costume Capsule,100000
31158,C_Squirrel_Ear_Hat,Costume Squirrel Ear Hat,Costumes,Costume,1,0,Costume Capsule,100000
31159,C_Jormungandr_Hat,Costume Jormungandr Head,Costumes,Costume,1,0,Costume Capsule,100000
31160,C_Rune_Helm,Costume Rune Helm,Costumes,Costume,1,0,Costume Capsule,100000
31161,C_Tiger_Mask,Costume Tiger Mask,Costumes,Costume,1,0,Costume Capsule,100000
31162,C_Shaving_Foam,Costume Shaving Foam,Costumes,Costume,1,0,Costume Capsule,100000
31163,C_Sheep_Hat,Costume Sheep Hat,Costumes,Costume,1,0,Costume Capsule,100000
31164,C_Brown_Stall,Costume Brown Stole,Costumes,Costume,1,0,Costume Capsule,100000
31165,C_Piggyback,Costume Piggyback,Costumes,Costume,1,0,Costume Capsule,100000
31166,C_Teddy_Bear_Hood,Costume Teddy Bear Hood,Costumes,Costume,1,0,Costume Capsule,100000
31167,C_Lunatic_Ear_Black,Costume Hanging Black Lunatic Ears,Costumes,Costume,1,0,Costume Capsule,100000
31168,C_Mouton_Life_BL,Costume Blue Mouton Life,Costumes,Costume,1,0,Costume Capsule,100000
31169,C_Hat_Of_Outlaw,Costume Hilarious Bandit Hat,Costumes,Costume,1,0,Costume Capsule,100000
31170,C_Power_Of_Thor,Costume Wings of Wind,Costumes,Costume,1,0,Costume Capsule,100000
31171,C_Cat_Hat,Costume Nekomimi,Costumes,Costume,1,0,Costume Capsule,100000
31172,C_Roast_Memory,Costume Roast Memory,Costumes,Costume,1,0,Costume Capsule,100000
31173,C_Crown_Parrot,Costume Oyster Parakeet,Costumes,Costume,1,0,Costume Capsule,100000
31174,C_Weird_Bread_Bag,Costume Suspicious Bread Bag,Costumes,Costume,1,0,Costume Capsule,100000
31175,C_Strawberry_Hat,Costume Strawberry Hat,Costumes,Costume,1,0,Costume Capsule,100000
31176,C_Looking,Costume Always Watching,Costumes,Costume,1,0,Costume Capsule,100000
31177,C_Tail_Hat,Costume Tail Hat,Costumes,Costume,1,0,Costume Capsule,100000
31178,C_Flame_Muffler,Costume Fire Muffler,Costumes,Costume,1,0,Costume Capsule,100000
31179,C_Wolf_Masquerade,Costume Wolf Masquerade,Costumes,Costume,1,0,Costume Capsule,100000
31180,C_Shura_King_Pledge,Costume King Sura Headband,Costumes,Costume,1,0,Costume Capsule,100000
31181,C_Necklace_Rosary,Costume Necklace Rosary,Costumes,Costume,1,0,Costume Capsule,100000
31182,C_Side_Cap,Costume Side Cap,Costumes,Costume,1,0,Costume Capsule,100000
31183,C_Fallen_Angel_Blessing,Costume Blessing of Fallen Angel,Costumes,Costume,1,0,Costume Capsule,100000
31184,C_Hawkeyes,Costume Hawkeye,Costumes,Costume,1,0,Costume Capsule,100000
31185,C_Engineer_Cap,Costume Engineer Cap,Costumes,Costume,1,0,Costume Capsule,100000
31186,C_Black_Cat,Costume Black Cat,Costumes,Costume,1,0,Costume Capsule,100000
31187,C_War_Princess_Ribbon,Costume War Princess Ribbon,Costumes,Costume,1,0,Costume Capsule,100000
31188,C_Mono_Gothic_Bonnet,Costume Mono Gothic Bonnet,Costumes,Costume,1,0,Costume Capsule,100000
31189,C_Cat_Ears_Cape_Red,Costume Red Cat Ears Cape,Costumes,Costume,1,0,Costume Capsule,100000
31190,C_Angel_Mini_Silk_Hat_B,Costume Black Angel Mini Silk Hat,Costumes,Costume,1,0,Costume Capsule,100000
31191,C_Whikebain_Ears_TW,Vibrant Cat Ears,Costumes,Costume,1,0,Costume Capsule,100000
31192,C_Baby_Cat_Ears_TW,Blue Cat Ears,Costumes,Costume,1,0,Costume Capsule,100000
31193,C_Tare_Ahat,Costume Ahat Doll,Costumes,Costume,1,0,Costume Capsule,100000
31194,C_Spinning_Propeller,Costume Spinning Propeller,Costumes,Costume,1,0,Costume Capsule,100000
31195,C_Choco_Minihat,Costume Chocolate Mini Hat,Costumes,Costume,1,0,Costume Capsule,100000
31196,C_JP_EV12,Costume Drooping Chuni Penguin,Costumes,Costume,1,0,Costume Capsule,100000
31197,C_Egg_Crispinette,Costume Egg Crispinette,Costumes,Costume,1,0,Costume Capsule,100000
31198,C_Octopus_Hat_J,Costume Octopus Hat,Costumes,Costume,1,0,Costume Capsule,100000
31199,C_Weird_Goatee,Costume Weird Beard,Costumes,Costume,1,0,Costume Capsule,100000
31200,C_Wrapping_Ribbon,Costume Wrapping Ribbon,Costumes,Costume,1,0,Costume Capsule,100000
31201,C_Royal_Rabbit_Crown,Costume Royal Rabbit Crown,Costumes,Costume,1,0,Costume Capsule,100000
31202,C_Dog_Officer,Costume Dog Officer,Costumes,Costume,1,0,Costume Capsule,100000
31203,C_Charcoal_Stove,Costume Charcoal Stove,Costumes,Costume,1,0,Costume Capsule,100000
31204,C_Drooping_White_Kitty,Costume Drooping White Cat,Costumes,Costume,1,0,Costume Capsule,100000
31205,C_L_Orc_Hero_Helm,Costume Large Orc Hero Helmet,Costumes,Costume,1,0,Costume Capsule,100000
31206,C_Rune_Hairband,Costume Rune Knot Headband,Costumes,Costume,1,0,Costume Capsule,100000
31207,C_Dokkebi_Mask,Costume Dokkebi Mask,Costumes,Costume,1,0,Costume Capsule,100000
31208,C_Straight_Long_YL,Costume Straight Long (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31209,C_Straight_Long_WH,Costume Straight Long (White),Costumes,Costume,1,0,Costume Capsule,100000
31210,C_Side_Pigtail_BU,Costume Side Pigtail (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31211,C_Side_Pigtail_RD,Costume Side Pigtail (Red),Costumes,Costume,1,0,Costume Capsule,100000
31212,C_Side_Pigtail_YL,Costume Side Pigtail (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31213,C_Side_Pigtail_GN,Costume Side Pigtail (Green),Costumes,Costume,1,0,Costume Capsule,100000
31214,C_Side_Pigtail_BL,Costume Side Pigtail (Black),Costumes,Costume,1,0,Costume Capsule,100000
31215,C_Side_Pigtail_WH,Costume Side Pigtail (White),Costumes,Costume,1,0,Costume Capsule,100000
31216,C_Side_Pigtail_OM,Costume Side Pigtail (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31217,C_Side_Pigtail_PP,Costume Side Pigtail (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31218,C_Low_Pony_BU,Costume Low Pony (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31219,C_Low_Pony_RD,Costume Low Pony (Red),Costumes,Costume,1,0,Costume Capsule,100000
31220,C_Low_Pony_YL,Costume Low Pony (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31221,C_Low_Pony_GN,Costume Low Pony (Green),Costumes,Costume,1,0,Costume Capsule,100000
31222,C_Low_Pony_BL,Costume Low Pony (Black),Costumes,Costume,1,0,Costume Capsule,100000
31223,C_Low_Pony_WH,Costume Low Pony (White),Costumes,Costume,1,0,Costume Capsule,100000
31224,C_Low_Pony_OM,Costume Low Pony (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31225,C_Low_Pony_PP,Costume Low Pony (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31226,C_Long_Twin_BU,Costume Long Twin (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31227,C_Long_Twin_RD,Costume Long Twin (Red),Costumes,Costume,1,0,Costume Capsule,100000
31228,C_Long_Twin_YL,Costume Long Twin (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31229,C_Long_Twin_GN,Costume Long Twin (Green),Costumes,Costume,1,0,Costume Capsule,100000
31230,C_Long_Twin_BL,Costume Long Twin (Black),Costumes,Costume,1,0,Costume Capsule,100000
31231,C_Long_Twin_WH,Costume Long Twin (White),Costumes,Costume,1,0,Costume Capsule,100000
31232,C_Long_Twin_OM,Costume Long Twin (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31233,C_Long_Twin_PP,Costume Long Twin (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31234,C_Persika_J,Costume Persica,Costumes,Costume,1,0,Costume Capsule,100000
31235,C_Large_Ribbonmuffler_V,Costume Large Ribbon Muffler (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31236,C_Subject_Aura_V,Costume Aura of Thought (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31237,C_Pope_Ribbon_V,Costume Pale Yellow Ribbon (Lower),Costumes,Costume,1,0,Costume Capsule,100000
31238,C_Good_Wedding_Veil_V,Costume Luxurious Wedding Veil (Upper),Costumes,Costume,1,0,Costume Capsule,100000
31239,C_Love_Rabbithood_V,Costume Love Rabbit Hood (Upper),Costumes,Costume,1,0,Costume Capsule,100000
31240,C_Whisper_Mask_V,Costume Whisper Mask (Upper),Costumes,Costume,1,0,Costume Capsule,100000
31241,C_Blazing_Sun_V,Costume Burning Sun (Lower),Costumes,Costume,1,0,Costume Capsule,100000
31242,C_Anubis_Helm_V,Costume Anubis Hat (Upper),Costumes,Costume,1,0,Costume Capsule,100000
31243,C_Tongue_Mask_V,Costume Tongue Mask (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31244,C_Sky_Helm_V,Costume Skymet (Upper),Costumes,Costume,1,0,Costume Capsule,100000
31245,C_Bell_Flower,Costume Bell Flower,Costumes,Costume,1,0,Costume Capsule,100000
31246,C_Humming_Bird,Costume Humming Bird,Costumes,Costume,1,0,Costume Capsule,100000
31247,C_Hippo_Hat,Costume Hippo Hat,Costumes,Costume,1,0,Costume Capsule,100000
31248,C_Isabella_Red_Ear,Costume Isabella Red Ears,Costumes,Costume,1,0,Costume Capsule,100000
31249,C_Rabbit_Hopping,Costume Hopping Rabbit,Costumes,Costume,1,0,Costume Capsule,100000
31250,C_Wonderful_Beast_Ear,Costume Wonderful Beast Ears,Costumes,Costume,1,0,Costume Capsule,100000
31251,C_Cat_Mouth,Costume Cat's Mouth,Costumes,Costume,1,0,Costume Capsule,100000
31252,C_Cat_Ear_Hat_White,Costume White Cat Ears Hat,Costumes,Costume,1,0,Costume Capsule,100000
31253,C_Bright_Fury,Costume Rinko's Helmet,Costumes,Costume,1,0,Costume Capsule,100000
31254,C_Horse_King_Red,Costume Red Horse Mask,Costumes,Costume,1,0,Costume Capsule,100000
31255,C_Dalcom_Helmet,Costume Sweet Melon Helmet,Costumes,Costume,1,0,Costume Capsule,100000
31256,C_Jaguar_Hat_J,Costume Jaguar Mask,Costumes,Costume,1,0,Costume Capsule,100000
31257,C_Clay_Poring_Jar,Costume Poring Jars Of Clay,Costumes,Costume,1,0,Costume Capsule,100000
31258,C_White_Clay_Filler,Costume Glowing White Blush,Costumes,Costume,1,0,Costume Capsule,100000
31259,C_Bubble_A_Angel_H,Costume Bubbly Arc Angeling Hairband,Costumes,Costume,0,0,Costume Capsule,100000
31260,C_Observer_J,Costume Observer,Costumes,Costume,1,0,Costume Capsule,100000
31261,C_Soda_In_Mouth,Costume Soda In Mouth,Costumes,Costume,1,0,Costume Capsule,100000
31264,C_Shelterwing_Ears_V,Costume Wings of Protector (Lower),Costumes,Costume,1,0,Costume Capsule,100000
31265,C_Straightpony_BU_V,Costume Straight Pony (Blue) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31266,C_Straightpony_RD_V,Costume Straight Pony (Red) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31267,C_Straightpony_YL_V,Costume Straight Pony (Yellow) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31268,C_Straightpony_GN_V,Costume Straight Pony (Green) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31269,C_Straightpony_BL_V,Costume Straight Pony (Black) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31270,C_Straightpony_WH_V,Costume Straight Pony (White) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31271,C_Straightpony_OM_V,Costume Straight Pony (Crimson) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31272,C_Straightpony_PP_V,Costume Straight Pony (Purple) (Middle),Costumes,Costume,1,0,Costume Capsule,100000
31273,C_Cowlick_BU_V,Costume Cowlick (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31274,C_Cowlick_RD_V,Costume Cowlick (Red),Costumes,Costume,1,0,Costume Capsule,100000
31275,C_Cowlick_YL_V,Costume Cowlick (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31276,C_Cowlick_GN_V,Costume Cowlick (Green),Costumes,Costume,1,0,Costume Capsule,100000
31277,C_Cowlick_BL_V,Costume Cowlick (Black),Costumes,Costume,1,0,Costume Capsule,100000
31278,C_Cowlick_WH_V,Costume Cowlick (White),Costumes,Costume,1,0,Costume Capsule,100000
31279,C_Cowlick_OM_V,Costume Cowlick (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31280,C_Cowlick_PP_V,Costume Cowlick (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31281,C_Loosewavetwin_BU_V,Costume Irene Hairstyle (Navy),Costumes,Costume,1,0,Costume Capsule,100000
31282,C_Loosewavetwin_RD_V,Costume Irene Hairstyle (Rose),Costumes,Costume,1,0,Costume Capsule,100000
31283,C_Loosewavetwin_YL_V,Costume Irene Hairstyle (Cream),Costumes,Costume,1,0,Costume Capsule,100000
31284,C_Loosewavetwin_GN_V,Costume Irene Hairstyle (Lime),Costumes,Costume,1,0,Costume Capsule,100000
31285,C_Loosewavetwin_BL_V,Costume Irene Hairstyle (Cacao),Costumes,Costume,1,0,Costume Capsule,100000
31286,C_Loosewavetwin_WH_V,Costume Irene Hairstyle (Pearl),Costumes,Costume,1,0,Costume Capsule,100000
31287,C_Loosewavetwin_OM_V,Costume Irene Hairstyle (Milk Tea),Costumes,Costume,1,0,Costume Capsule,100000
31288,C_Loosewavetwin_PP_V,Costume Irene Hairstyle (Taro),Costumes,Costume,1,0,Costume Capsule,100000
31289,C_Wing_Ear_BL_V,Costume Black Wings of the Protector (Lower),Costumes,Costume,1,0,Costume Capsule,100000
31290,C_Adv_Ang_SchCap,Costume School of Angel Hat,Costumes,Costume,1,0,Costume Capsule,100000
31291,C_Adv_Dev_SchCap,Costume School of Devil Hat,Costumes,Costume,1,0,Costume Capsule,100000
31292,C_Invisible_Mask_TW,Costume Invisible Mask,Costumes,Costume,1,0,Costume Capsule,100000
31293,C_Kings_Crown_Purple,Costume Old King's Crown (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31294,C_Jirant_Circlet_Red,Costume Ancient Dragon Crown (Red),Costumes,Costume,1,0,Costume Capsule,100000
31295,C_Priest_Hat_J,Costume Red Wing Hat,Costumes,Costume,1,0,Costume Capsule,100000
31296,C_Strawberry_In_Mouth,Costume Strawberry in Mouth,Costumes,Costume,1,0,Costume Capsule,100000
31297,C_Love_Berry,Costume Fruit of Love,Costumes,Costume,1,0,Costume Capsule,100000
31298,C_Para_Team_Hat2,Costume Eden Group Hat II,Costumes,Costume,1,0,Costume Capsule,100000
31299,C_White_Rabbit,Costume White Rabbit,Costumes,Costume,1,0,Costume Capsule,100000
31300,C_Warm_Cat_Muffler,Costume Warm Cat Muffler,Costumes,Costume,1,0,Costume Capsule,100000
31301,C_Blinking_Eyes,Costume Blinking Eyes,Costumes,Costume,1,0,Costume Capsule,100000
31302,C_Black_Magenta_Ribbon,Costume Black Magenta Ribbon,Costumes,Costume,1,0,Costume Capsule,100000
31303,C_Memory_Of_Noodle,Costume Memory of the Pasta,Costumes,Costume,1,0,Costume Capsule,100000
31304,C_Fan_Of_Summer,Costume Midsummer Fan,Costumes,Costume,1,0,Costume Capsule,100000
31305,C_TW_1th_Balloon,Costume: Walking Poring,Costumes,Costume,1,0,Costume Capsule,100000
31306,C_Tucan_Hat_JP,Costume Toucan Hat,Costumes,Costume,1,0,Costume Capsule,100000
31307,C_Blue_Arara_Hat,Costume Violet Macaw,Costumes,Costume,1,0,Costume Capsule,100000
31308,C_Protect_Feathers,Costume Protect Feather,Costumes,Costume,1,0,Costume Capsule,100000
31309,C_PW_Marching_Hat,Costume Pure White Marching Hat,Costumes,Costume,1,0,Costume Capsule,100000
31310,C_666_DevilEar,Costume 666 Styles Demon's Ears,Costumes,Costume,1,0,Costume Capsule,100000
31311,C_Tha_Maero_Mask_J,Costume Thanatos's Maero Mask,Costumes,Costume,1,0,Costume Capsule,100000
31312,C_Hades_Helm,Costume Hades Helm,Costumes,Costume,1,0,Costume Capsule,100000
31313,C_FallenAngelWingEar,Costume Fallen Angel's Wing Ears,Costumes,Costume,1,0,Costume Capsule,100000
31314,C_Ghost_Holiday,Costume Horns of Forest,Costumes,Costume,1,0,Costume Capsule,100000
31315,C_Stall_Of_Angel,Costume Stall Of Angel,Costumes,Costume,1,0,Costume Capsule,100000
31316,C_FlutterButterfly_BL,Costume Black Swallowtail Wings,Costumes,Costume,1,0,Costume Capsule,100000
31317,C_15th_Anniversary_Wing,Costume 15th Anniversary Wing,Costumes,Costume,1,0,Costume Capsule,100000
31318,C_Gerhard_Von_Devi,Costume Gerhard Von Deviruchi 83 Years,Costumes,Costume,1,0,Costume Capsule,100000
31321,C_Shining_Sunflower,Costume Shining Sunflower,Costumes,Costume,1,0,Costume Capsule,100000
31322,C_Candy_Hat,Costume Candy Hat,Costumes,Costume,1,0,Costume Capsule,100000
31323,C_Love_Daddy,Costume Love Daddy,Costumes,Costume,1,0,Costume Capsule,100000
31324,C_DJ_Kitty,Costume Kitty DJ,Costumes,Costume,1,0,Costume Capsule,100000
31325,C_Q_Scaraba_Crown,Costume Queen Scaraba Helm,Costumes,Costume,1,0,Costume Capsule,100000
31326,C_Rolf_Von_Gigue_666,Costume Rolf Von Gigue 666,Costumes,Costume,1,0,Costume Capsule,100000
31327,C_Stretched_Nose_M,Costume Wood Goblin Nose,Costumes,Costume,1,0,Costume Capsule,100000
31328,C_Faceworm_Egg_Shell,Costume Faceworm Egg Shell,Costumes,Costume,1,0,Costume Capsule,100000
31329,C_Alice_Wig,Costume Alice Wig,Costumes,Costume,1,0,Costume Capsule,100000
31330,C_Fallen_Angel_Valletta,Costume Fallen Angel Valletta,Costumes,Costume,1,0,Costume Capsule,100000
31331,C_Chung_E_Shinyon_Cap,Costume Chung E Shinyon Cap,Costumes,Costume,1,0,Costume Capsule,100000
31332,C_Khalitzburg_Helm_BL,Costume Black Khalitzburg Knight Helm,Costumes,Costume,1,0,Costume Capsule,100000
31333,C_Straight_Pony_WH_V,Costume: Straight Pony (White),Costumes,Costume,1,0,Costume Capsule,100000
31334,C_Straight_Pony_BU_V,Costume: Straight Pony (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31335,C_Straight_Pony_OM_V,Costume: Straight Pony (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31336,C_Straight_Pony_RD_V,Costume: Straight Pony (Red),Costumes,Costume,1,0,Costume Capsule,100000
31337,C_Straight_Pony_PP_V,Costume: Straight Pony (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31338,C_Straight_Pony_GN_V,Costume: Straight Pony (Green),Costumes,Costume,1,0,Costume Capsule,100000
31339,C_Straight_Pony_YL_V,Costume: Straight Pony (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31340,C_Straight_Pony_BL_V,Costume: Straight Pony (Black),Costumes,Costume,1,0,Costume Capsule,100000
31341,C_Low_Pony_BU_V,Costume Low Pony (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31342,C_Low_Pony_RD_V,Costume Low Pony (Red),Costumes,Costume,1,0,Costume Capsule,100000
31343,C_Low_Pony_YL_V,Costume Low Pony (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31344,C_Low_Pony_GN_V,Costume Low Pony (Green),Costumes,Costume,1,0,Costume Capsule,100000
31345,C_Low_Pony_BL_V,Costume Low Pony (Black),Costumes,Costume,1,0,Costume Capsule,100000
31346,C_Low_Pony_WH_V,Costume Low Pony (White),Costumes,Costume,1,0,Costume Capsule,100000
31347,C_Low_Pony_OM_V,Costume Low Pony (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31348,C_Low_Pony_PP_V,Costume Low Pony (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31349,C_Roll_Twin_BU_V,Costume Roll Twin (Blue),Costumes,Costume,1,0,Costume Capsule,100000
31350,C_Roll_Twin_RD_V,Costume Roll Twin (Red),Costumes,Costume,1,0,Costume Capsule,100000
31351,C_Roll_Twin_YL_V,Costume Roll Twin (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31352,C_Roll_Twin_GN_V,Costume Roll Twin (Green),Costumes,Costume,1,0,Costume Capsule,100000
31353,C_Roll_Twin_BL_V,Costume Roll Twin (Black),Costumes,Costume,1,0,Costume Capsule,100000
31354,C_Roll_Twin_WH_V,Costume Roll Twin (White),Costumes,Costume,1,0,Costume Capsule,100000
31355,C_Roll_Twin_OM_V,Costume Roll Twin (Brown),Costumes,Costume,1,0,Costume Capsule,100000
31356,C_Roll_Twin_PP_V,Costume Roll Twin (Purple),Costumes,Costume,1,0,Costume Capsule,100000
31357,Oliver_Wolf_Hood_CN,Costume Oliver Wolf Hood,Costumes,Costume,1,0,Costume Capsule,100000
31358,C_Hahoe_Mask_CN,Costume Hahoe Mask,Costumes,Costume,1,0,Costume Capsule,100000
31359,C_Assassin_Mask_CN,Costume Assassin Mask,Costumes,Costume,1,0,Costume Capsule,100000
31360,C_Centimental_Flower_CN,Costume Centimental Flower,Costumes,Costume,1,0,Costume Capsule,100000
31361,C_Blush_CN,Costume Blush,Costumes,Costume,1,0,Costume Capsule,100000
31362,C_Magestic_Goat_CN,Costume Magestic Goat,Costumes,Costume,1,0,Costume Capsule,100000
31363,C_Frog_Cap_CN,Costume Frog Cap,Costumes,Costume,1,0,Costume Capsule,100000
31364,C_Deviruchi_Cap_CN,Costume Deviruchi Cap,Costumes,Costume,1,0,Costume Capsule,100000
31365,C_Boys_Cap_CN,Costume Boys Cap,Costumes,Costume,1,0,Costume Capsule,100000
31366,C_Valkyrie_Helm_CN,Costume Valkyrie Helm,Costumes,Costume,1,0,Costume Capsule,100000
31367,C_Wish_Tree_Hat,Costume Bamboo Leaf Hat,Costumes,Costume,1,0,Costume Capsule,100000
31368,C_Harvest_Festa_Hat,Costume Harvest Festival Hat,Costumes,Costume,1,0,Costume Capsule,100000
31369,C_Straight_Long_WHK,Costume Straight Long White,Costumes,Costume,1,0,Costume Capsule,100000
31370,C_Straight_Long_YLK,Costume Straight Long Yellow,Costumes,Costume,1,0,Costume Capsule,100000
31371,C_Sorin_Doll_Hat,Costume Drooping Sorin Doll Hat,Costumes,Costume,1,0,Costume Capsule,100000
31372,C_Binit_Doll_Hat,Costume Drooping Roxie,Costumes,Costume,1,0,Costume Capsule,100000
31373,C_Kings_Crown_,Costume Old King's Crown,Costumes,Costume,1,0,Costume Capsule,100000
31374,C_Explosion_Gum,Costume Explosion Gum,Costumes,Costume,1,0,Costume Capsule,100000
31375,C_Demons_Eye,Costume Eyes of War,Costumes,Costume,1,0,Costume Capsule,100000
31376,C_Jirant_Circlet,Costume Purple Jirant Circlet,Costumes,Costume,1,0,Costume Capsule,100000
31377,C_Glastheim_Onlooker,Costume Glast Heim Spectator,Costumes,Costume,1,0,Costume Capsule,100000
31378,C_CatharinaPawnBrad60,Costume Katarina von Blood 60,Costumes,Costume,1,0,Costume Capsule,100000
31379,C_Drama_Clockwork,Costume Clock Winding Key,Costumes,Costume,1,0,Costume Capsule,100000
31380,C_Gossip_Raven,Costume Crow on Shoulder,Costumes,Costume,1,0,Costume Capsule,100000
31381,C_Diabolic_Lapel,Costume Diabolic Lapel,Costumes,Costume,1,0,Costume Capsule,100000
31382,C_Cat_Ears_Punkish,Costume Cat Ears Punkish,Costumes,Costume,1,0,Costume Capsule,100000
31383,C_Volume_Low_Twin,Costume Volume Low Twin,Costumes,Costume,1,0,Costume Capsule,100000
31384,C_False_Ears,Costume False Ears,Costumes,Costume,1,0,Costume Capsule,100000
31385,C_Gothic_Pumpkin_Head,Costume Gothic Pumpkin Head,Costumes,Costume,1,0,Costume Capsule,100000
31386,C_SurviveOrb,Costume Survivor's Orb,Costumes,Costume,1,0,Costume Capsule,100000
31387,C_Jjakk,Costume Jakk,Costumes,Costume,1,0,Costume Capsule,100000
31388,C_Garden_Of_Eden,Costume Garden of Eden,Costumes,Costume,0,0,Costume Capsule,100000
31389,C_White_Bird_Rose,Costume White Bird Rose,Costumes,Costume,1,0,Costume Capsule,100000
31390,C_Let_It_Snow,Costume Let It Snow,Costumes,Costume,1,0,Costume Capsule,100000
31391,C_Floating_Stone_Of_Int,Costume Floating Sage Stone,Costumes,Costume,1,0,Costume Capsule,100000
31392,C_Radio_Antenna,Costume Radio Antenna,Costumes,Costume,1,0,Costume Capsule,100000
31393,C_Vajra,Costume Vajra,Costumes,Costume,1,0,Costume Capsule,100000
31394,C_White_Wizardry_Hat,Costume Magician White Hat,Costumes,Costume,1,0,Costume Capsule,100000
31395,C_Book_Of_Magic,Costume Book of Magic,Costumes,Costume,1,0,Costume Capsule,100000
31396,C_Sorcerer_Hood,Costume Sorcerer Hood,Costumes,Costume,1,0,Costume Capsule,100000
31397,C_Pope_Sitting_Head,Costume Sitting Pope,Costumes,Costume,1,0,Costume Capsule,100000
31398,C_Blinking_Thin_Eyes,Costume Blinking Small Eyes,Costumes,Costume,1,0,Costume Capsule,100000
31399,C_Darkness_Veil,Costume Darkness Veil,Costumes,Costume,1,0,Costume Capsule,100000
31400,C_Ribbon,Costume Ribbon,Costumes,Costume,1,0,Costume Capsule,100000
31401,C_Blue_Coif,Costume Coif,Costumes,Costume,1,0,Costume Capsule,100000
31402,C_Idun_Green_Apple,Costume Green Apple Flavour,Costumes,Costume,1,0,Costume Capsule,100000
31403,C_Wall,Costume Wall Hat,Costumes,Costume,1,0,Costume Capsule,100000
31404,C_Poring_Traffic_Light,Costume Poring Traffic Light,Costumes,Costume,1,0,Costume Capsule,100000
31405,C_Eleanor_Wig_YL,Costume Eleanor Wig (Yellow),Costumes,Costume,1,0,Costume Capsule,100000
31406,C_Nydhog_Wig_WH,Costume Nydhoggur Wig (White),Costumes,Costume,1,0,Costume Capsule,100000
31407,C_Alice_Wig_PK,Costume Alice Wig (Peach),Costumes,Costume,1,0,Costume Capsule,100000
31408,C_RORush_Goat,Costume Ragnarok Rush Goat,Costumes,Costume,1,0,Costume Capsule,100000
31409,C_Barrel_Helm,Costume Barrel Helmet,Costumes,Costume,1,0,Costume Capsule,100000
31410,C_Gods_Helm,Costume God's Helm,Costumes,Costume,1,0,Costume Capsule,100000
31411,C_Leo_Diadem,Costume Leo Diadem,Costumes,Costume,1,0,Costume Capsule,100000
31412,C_Virgo_Crown,Costume Virgo Crown,Costumes,Costume,1,0,Costume Capsule,100000
31413,C_Taurus_Crown,C_ Taurus Crown,Costumes,Costume,1,0,Costume Capsule,100000
31414,C_Cancer_Diadem,Costume Cancer Diadem,Costumes,Costume,1,0,Costume Capsule,100000
31415,C_Wanderer_Sakkat,Costume Wanderer's Sakkat,Costumes,Costume,1,0,Costume Capsule,100000
31416,C_SeraphimCoronet,Costume Seraphim Coronet,Costumes,Costume,0,0,Costume Capsule,100000
31417,C_Onigiri_Hat,Costume Rice Ball Hat,Costumes,Costume,1,0,Costume Capsule,100000
31418,C_Leek_In_Mouth,Costume Green Onion in Mouth,Costumes,Costume,1,0,Costume Capsule,100000
31419,C_Angel_Of_Happiness,Costume Angel of Happiness,Costumes,Costume,1,0,Costume Capsule,100000
31420,C_SantaPoring_Promo,Costume Shining Santa Poring,Costumes,Costume,1,0,Costume Capsule,100000
31421,C_Pink_Angeling_Bubble,Costume Pink Angeling Bubble,Costumes,Costume,1,0,Costume Capsule,100000
31422,C_Angeling_Bubble,Costume Angeling Balloon,Costumes,Costume,1,0,Costume Capsule,100000
