Tier,Job Family,Slot,Item ID,AegisName,Display Name,Database Type,Direct Price,Validation
General,General shadows,Shadow Pendant,24876,S_Focusing_Pendant,Focusing Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,24878,S_Stout_Pendant,Stout Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,24885,S_Centering_Pendant,Centering Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,24887,S_Witty_Pendant,Witty Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,24996,S_Magical_M_Pendant,Magical Master Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,1270000,S_Spell_M_Pendant,Spell Master Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,1270004,S_Sorcery_M_Pendant,Sorcery Master Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,1270008,S_Sword_M_Pendant,Sword Master Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,1270012,S_Bow_M_Pendant,Bow Master Shadow Pendant,ShadowGear,300000,PASS
General,General shadows,Shadow Pendant,1270016,S_Fatal_M_Pendant,Fatal Master Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Weapon,24283,S_Gunslinger_Weapon,Gunslinger Shadow Weapon,Shadowgear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Weapon,24601,S_Tail_Dragon_Weapon,Tail Dragon Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Weapon,24607,S_God_Hammer_Weapon,God Hammer Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Weapon,24613,S_Trip_Weapon,Trip Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shield,24319,S_Gunslinger_Shield,Gunslinger Shadow Shield,Shadowgear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shield,24602,S_Tail_Dragon_Shield,Tail Dragon Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shield,24608,S_God_Hammer_Shield,God Hammer Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shield,24614,S_Trip_Shield,Trip Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Armor,24402,S_Rebellion_Armor,Rebellion Shadow Armor,Shadowgear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Armor,24603,S_Tail_Dragon_Armor,Tail Dragon Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Armor,24609,S_God_Hammer_Armor,God Hammer Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Armor,24615,S_Trip_Armor,Trip Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shoes,24405,S_Rebellion_Shoes,Rebellion Shadow Shoes,Shadowgear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shoes,24606,S_Flare_Dance_Shoes,Flare Dance Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Shoes,24612,S_Shatter_Buster_Shoes,Shatter Buster Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Earring,24604,S_Flare_Dance_Earing,Flare Dance Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Earring,24610,S_Shatter_Buster_Earing,Shatter Buster Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Pendant,24605,S_Flare_Dance_Pendant,Flare Dance Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Gunslinger / Rebellion,Shadow Pendant,24611,S_Shatter_B_Pendant,Shatter Buster Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Weapon,24285,S_Ninja_Weapon,Ninja Shadow Weapon,Shadowgear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Weapon,24622,S_Kunai_Weapon,Kunai Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Weapon,24628,S_Kamaenraku_Weapon,First Exploding Draft Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shield,24314,S_Ninja_Shield,Ninja Shadow Shield,Shadowgear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shield,24623,S_Kunai_Shield,Kunai Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shield,24629,S_Kamaenraku_Shield,First Exploding Draft Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Armor,24403,S_Kagerou_Armor,Kagerou Shadow Armor,Shadowgear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Armor,24404,S_Oboro_Armor,Oboro Shadow Armor,Shadowgear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Armor,24624,S_Kunai_Armor,Kunai Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Armor,24630,S_Kamaenraku_Armor,First Exploding Draft Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shoes,24406,S_Kagerou_Shoes,Kagerou Shadow Shoes,Shadowgear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shoes,24407,S_Oboro_Shoes,Oboro Shadow Shoes,Shadowgear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shoes,24627,S_Syuriken_Shoes,Cross Shuriken Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Shoes,24633,S_Huusouka_Shoes,Wind Spear Petal Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Earring,24625,S_Syuriken_Earing,Cross Shuriken Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Earring,24631,S_Huusouka_Earing,Wind Spear Petal Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Pendant,24626,S_Syuriken_Pendant,Cross Shuriken Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Kagerou / Oboro / Ninja,Shadow Pendant,24632,S_Huusouka_Pendant,Wind Spear Petal Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Weapon,24286,S_DoramMagical_Weapon,Doram Magical Shadow Weapon,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Weapon,24287,S_DoramPhysical_Weapon,Doram Physical Shadow Weapon,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Weapon,24634,S_Pickyrush_Weapon,Picky Rush Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Weapon,24640,S_Catnip_Weapon,Catnip Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shield,24316,S_DoramPhysical_Shield,Doram Physical Shadow Shield,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shield,24317,S_DoramMagical_Shield,Doram Magical Shadow Shield,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shield,24635,S_Pickyrush_Shield,Picky Rush Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shield,24641,S_Catnip_Shield,Catnip Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Armor,24408,S_DoramPhysical_Armor,Doram Physical Shadow Armor,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Armor,24410,S_DoramMagical_Armor,Doram Magical Shadow Armor,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Armor,24636,S_Pickyrush_Armor,Picky Rush Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Armor,24642,S_Catnip_Armor,Catnip Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shoes,24409,S_DoramPhysical_Shoes,Doram Physical Shadow Shoes,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shoes,24411,S_DoramMagical_Shoes,Doram Magical Shadow Shoes,Shadowgear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shoes,24639,S_SavageRabbit_Shoes,Savage Rabbit Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Shoes,24645,S_Silvervine_Shoes,Silvervine Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Earring,24637,S_SavageRabbit_Earing,Savage Rabbit Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Earring,24643,S_Silvervine_Earing,Silvervine Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Pendant,24638,S_SavageRabbit_Pendant,Savage Rabbit Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Spirit Handler / Summoner,Shadow Pendant,24644,S_Silvervine_Pendant,Silvervine Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Soul Linker / Star Gladiator / Taekwon,Shadow Weapon,24284,S_Taekwon_Weapon,Taekwondo Shadow Weapon,Shadowgear,300000,PASS
Second / Expanded,Soul Linker / Star Gladiator / Taekwon,Shadow Shield,24315,S_Taekwon_Shield,Taekwon Shadow Shield,Shadowgear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Weapon,24646,S_Sunshine_Weapon,Sunshine Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Weapon,24652,S_Stardust_Weapon,Stardust Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Shield,24647,S_Sunshine_Shield,Sunshine Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Shield,24653,S_Stardust_Shield,Stardust Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Armor,24648,S_Sunshine_Armor,Sunshine Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Armor,24654,S_Stardust_Armor,Stardust Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Shoes,24651,S_Moonlight_Shoes,Moonlight Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Earring,24649,S_Moonlight_Earring,Moonlight Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Star Gladiator,Shadow Pendant,24650,S_Moonlight_Pendant,Moonlight Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Soul Linker,Shadow Weapon,24655,S_S_Weapon,Es Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Soul Linker,Shadow Shield,24656,S_S_Shield,Es Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Soul Linker,Shadow Armor,24657,S_S_Armor,Es Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Soul Linker,Shadow Shoes,24660,S_Evilcurse_Shoes,Evil Curse Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Soul Linker,Shadow Earring,24658,S_Evilcurse_Earring,Evil Curse Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Soul Linker,Shadow Pendant,24659,S_Evilcurse_Pendant,Evil Curse Shadow Pendant,ShadowGear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Weapon,24282,S_SuperNovice_Weapon,Super Novice Shadow Weapon,Shadowgear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Weapon,24619,S_Super_Power_Weapon,Super Power Shadow Weapon,ShadowGear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Shield,24318,S_SuperNovice_Shield,Super Novice Shadow Shield,Shadowgear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Shield,24616,S_Super_Magic_Shield,Super Magic Shadow Shield,ShadowGear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Armor,24617,S_Super_Magic_Armor,Super Magic Shadow Armor,ShadowGear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Shoes,24618,S_Super_Magic_Shoes,Super Magic Shadow Shoes,ShadowGear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Earring,24621,S_Super_Power_Earing,Super Power Shadow Earring,ShadowGear,300000,PASS
Second / Expanded,Novice / Super Novice,Shadow Pendant,24620,S_Super_Power_Pendant,Super Power Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Rune Knight,Shadow Weapon,24288,S_Runeknight_Weapon,Rune Knight Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Weapon,24443,S_Ignition_Weapon,Ignition Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Weapon,24449,S_F_Breath_Weapon,Fire Breath Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Shield,24301,S_Runeknight_Shield,Rune Knight Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Shield,24441,S_Sonic_Shield,Sonic Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Shield,24447,S_W_Breath_Shield,Cold Breath Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Armor,24440,S_Sonic_Armor,Sonic Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Armor,24446,S_W_Breath_Armor,Cold Breath Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Shoes,24442,S_Sonic_Shoes,Sonic Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Shoes,24448,S_W_Breath_Shoes,Cold Breath Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Earring,24445,S_Ignition_Earing,Ignition Shadow Earring,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Earring,24451,S_F_Breath_Earing,Fire Breath Shadow Earring,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Pendant,24444,S_Ignition_Pendant,Ignition Shadow Pendant,Shadowgear,300000,PASS
Third / Advanced,Rune Knight,Shadow Pendant,24450,S_F_Breath_Pendant,Fire Breath Shadow Pendant,Shadowgear,300000,PASS
Third / Advanced,Royal Guard,Shadow Weapon,24289,S_Royalguard_Weapon,Royal Guard Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Royal Guard,Shadow Weapon,24575,S_Chain_Press_Weapon,Chain Press Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Weapon,24581,S_Genesis_Weapon,Genesis Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Shield,24302,S_Royalguard_Shield,Royal Guard Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Royal Guard,Shadow Shield,24573,S_Brand_Shield,Brand Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Shield,24579,S_Banish_Cannon_Shield,Banishing Cannon Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Armor,24572,S_Brand_Armor,Brand Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Armor,24578,S_Banish_Cannon_Armor,Banishing Cannon Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Shoes,24574,S_Brand_Shoes,Brand Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Shoes,24580,S_Banish_Cannon_Shoes,Banishing Cannon Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Earring,24577,S_Chain_Press_Earing,Chain Press Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Earring,24583,S_Genesis_Earing,Genesis Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Pendant,24576,S_Chain_Press_Pendant,Chain Press Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Royal Guard,Shadow Pendant,24582,S_Genesis_Pendant,Genesis Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Weapon,24294,S_Guillotine_Weapon,Guillotine Cross Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Weapon,24539,S_Katar_Weapon,Katar Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Weapon,24545,S_Ripper_Weapon,Ripper Slasher Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Shield,24307,S_Guillotine_Shield,Guillotine Cross Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Shield,24537,S_Rolling_Shield,Rolling Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Shield,24543,S_Slash_Shield,Slash Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Armor,24536,S_Rolling_Armor,Rolling Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Armor,24542,S_Slash_Armor,Slash Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Shoes,24538,S_Rolling_Shoes,Rolling Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Shoes,24544,S_Slash_Shoes,Slash Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Earring,24541,S_Katar_Earing,Katar Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Earring,24547,S_Ripper_Earing,Ripper Slasher Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Pendant,24540,S_Katar_Pendant,Katar Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Guillotine Cross,Shadow Pendant,24546,S_Ripper_Pendant,Ripper Slasher Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Weapon,24295,S_Shadowchaser_Weapon,Shadow Chaser Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Weapon,24527,S_Shadowspell_Weapon,Shadowspell Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Weapon,24533,S_Paint_Weapon,Paint Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Shield,24308,S_Shadowchaser_Shield,Shadow Chaser Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Shield,24525,S_Triangle_Shield,Triangle Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Shield,24531,S_Menace_Shield,Menace Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Armor,24524,S_Triangle_Armor,Triangle Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Armor,24530,S_Menace_Armor,Menace Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Shoes,24526,S_Triangle_Shoes,Triangle Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Shoes,24532,S_Menace_Shoes,Menace Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Earring,24529,S_Shadowspell_Earing,Shadowspell Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Earring,24535,S_Paint_Earing,Paint Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Pendant,24528,S_Shadowspell_Pendant,Shadowspell Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Shadow Chaser,Shadow Pendant,24534,S_Paint_Pendant,Paint Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Weapon,24292,S_Archbishop_Weapon,Arch Bishop Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Weapon,24491,S_Adoramus_Weapon,Adora Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Weapon,24497,S_Magnus_Weapon,Magnus Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Shield,24305,S_Archbishop_Shield,Archbishop Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Shield,24489,S_Duplelight_Shield,Duplex Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Shield,24495,S_Judex_Shield,Judex Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Armor,24488,S_Duplelight_Armor,Duplex Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Armor,24494,S_Judex_Armor,Judex Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Shoes,24490,S_Duplelight_Shoes,Duplex Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Shoes,24496,S_Judex_Shoes,Judex Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Earring,24493,S_Adoramus_Earing,Adora Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Earring,24499,S_Magnus_Earing,Magnus Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Pendant,24492,S_Adoramus_Pendant,Adora Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Arch Bishop,Shadow Pendant,24498,S_Magnus_Pendant,Magnus Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Weapon,24293,S_Sura_weapon,Sura Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Sura,Shadow Weapon,24479,S_Skynetblow_Weapon,Sky Blow Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Weapon,24485,S_TigerCannon_Weapon,Tiger Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Shield,24306,S_Sura_Shield,Sura Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Sura,Shadow Shield,24477,S_Rampage_Shield,Rampage Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Shield,24483,S_Knucklearrow_Shield,Knuckle Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Armor,24476,S_Rampage_Armor,Rampage Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Armor,24482,S_Knucklearrow_Armor,Knuckle Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Shoes,24478,S_Rampage_Shoes,Rampage Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Shoes,24484,S_Knucklearrow_Shoes,Knuckle Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Earring,24481,S_Skynetblow_Earing,Sky Net Blow Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Earring,24487,S_Tigercannon_Earing,Tiger Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Pendant,24480,S_Skynetblow_Pendant,Sky Blow Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Sura,Shadow Pendant,24486,S_Tigercannon_Pendant,Tiger Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Mechanic,Shadow Weapon,24290,S_Mechanic_weapon,Mechanic Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Weapon,24467,S_Boomerang_Weapon,Boomerang Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Weapon,24473,S_Arms_Weapon,Arm Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Shield,24303,S_Mechanic_Shield,Mechanic Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Shield,24465,S_Tornado_Shield,Tornado Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Shield,24471,S_Vulcan_Shield,Vulcan Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Armor,24464,S_Tornado_Armor,Tornado Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Armor,24470,S_Vulcan_Armor,Vulcan Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Shoes,24466,S_Tornado_Shoes,Tornado Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Shoes,24472,S_Vulcan_Shoes,Vulcan Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Earring,24469,S_Boomerang_Earing,Boomerang Shadow Earring,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Earring,24475,S_Arms_Earing,Arm Shadow Earring,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Pendant,24468,S_Boomerang_Pendant,Boomerang Shadow Pendant,Shadowgear,300000,PASS
Third / Advanced,Mechanic,Shadow Pendant,24474,S_Arms_Pendant,Arm Shadow Pendant,Shadowgear,300000,PASS
Third / Advanced,Genetic,Shadow Weapon,24291,S_Genetic_Weapon,Genetic Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Genetic,Shadow Weapon,24563,S_Cannon_Cart_Weapon,Cannon Cart Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Weapon,24569,S_Crazy_Weapon,Crazy Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Shield,24304,S_Genetic_Shield,Genetic Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Genetic,Shadow Shield,24561,S_Cart_Tornado_Shield,Tornado Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Shield,24567,S_Spore_Bomb_Shield,Spore Bomb Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Armor,24560,S_Cart_Tornado_Armor,Tornado Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Armor,24566,S_Spore_Bomb_Armor,Spore Bomb Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Shoes,24562,S_Cart_Tornado_Shoes,Tornado Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Shoes,24568,S_Spore_Bomb_Shoes,Spore Bomb Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Earring,24565,S_Cannon_Cart_Earing,Cannon Cart Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Earring,24571,S_Crazy_Earing,Crazy Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Genetic,Shadow Pendant,24564,S_Cannon_Cart_Pendant,Cannon Cart Shadow Pendant,ShadowGear,300000,PASS
